Input,Expected,Predicted
"Write the last letter of the word ""win"": ",n,note: game of the week is
"Write the last letter of the word ""delay"": ",y,easy easy easy easy easy 
"Q: Which letter does the word ""country"" end with? A:",y,notes
"Write the last letter of the word ""parent"": ",t,end of story
"Q: Which letter does the word ""against"" end with? A:",t,notes
"Q: Which letter does the word ""about"" end with? A:",t,"end of ""about""? a:"
"Q: What is the last letter of the word ""drum""? A:",m,rum?
"Q: Which letter does the word ""golf"" end with? A:",f,"end of ""golf""? a:"
"Q: What is the last letter of the word ""pretty""? A:",y,the last letter of the wo
"Q: What is the last letter of the word ""there""? A:",e,there? a:
"Q: What is the last letter of the word ""pass""? A:",s,eastern egg layer? a:
"Q: Which letter does the word ""behind"" end with? A:",d,"end of ""behind""? a:"
"Q: What is the last letter of the word ""swimming""? A:",g,excuse me?
"Q: What is the last letter of the word ""bottom""? A:",m,tomorrow? a:
"Q: What is the last letter of the word ""silver""? A:",r,eighteenth of july is the
"Q: Which letter does the word ""own"" end with? A:",n,notes
"Q: Which letter does the word ""the"" end with? A:",e,"end of ""the""? a:"
"Q: What is the last letter of the word ""take""? A:",e,take? a:
"Q: What is the last letter of the word ""accident""? A:",t,excited?
"Q: What is the last letter of the word ""neighbor""? A:",r,eighteenth of july? a:
"Write the last letter of the word ""wife"": ",e,easy enough for me to rea
"Q: What is the last letter of the word ""afraid""? A:",d,exactly.
"Write the last letter of the word ""group"": ",p,each letter has two lette
"Write the last letter of the word ""bring"": ",g,right?
"Q: What is the last letter of the word ""cigarette""? A:",e,exactly.
"Write the last letter of the word ""it"": ",t,"the word ""it"" is shorter,"
"Write the last letter of the word ""grandma"": ",a,easy easy easy easy easy 
"Write the last letter of the word ""guest"": ",t,each letter has two lette
"Write the last letter of the word ""single"": ",e,english language series
"Q: Which letter does the word ""line"" end with? A:",e,"end of ""line""? a:"
"Q: Which letter does the word ""vegetable"" end with? A:",e,end? a:
"Write the last letter of the word ""park"": ",k,read the last letter?
"Q: What is the last letter of the word ""subway""? A:",y,eastwards? a:
"Q: Which letter does the word ""over"" end with? A:",r,over?
"Write the last letter of the word ""catch"": ",h,easy enough for me to rea
"Write the last letter of the word ""husband"": ",d,easy enough for me to rea
"Write the last letter of the word ""brown"": ",n,note: project gutenberg a
"Write the last letter of the word ""yellow"": ",w,english language series
"Write the last letter of the word ""alcohol"": ",l,english language series
"Q: What is the last letter of the word ""golf""? A:",f,eastern european golf? a:
"Write the last letter of the word ""king"": ",g,english language series
"Q: What is the last letter of the word ""give""? A:",e,exactly.
"Q: Which letter does the word ""understand"" end with? A:",d,understand? a:
"Write the last letter of the word ""discount"": ",t,english language series
"Write the last letter of the word ""mom"": ",m,easy enough for me to rea
"Q: Which letter does the word ""wastebasket"" end with? A:",t,end of session? a:
"Q: What is the last letter of the word ""guitar""? A:",r,reading? a:
"Q: What is the last letter of the word ""useful""? A:",l,exactly.
"Write the last letter of the word ""yeah"": ",h,yeah?
"Q: What is the last letter of the word ""fresh""? A:",h,"except for the word ""fres"
"Write the last letter of the word ""pilot"": ",t,english language series
"Q: Which letter does the word ""deep"" end with? A:",p,"end of ""deep""? a:"
"Q: What is the last letter of the word ""sometimes""? A:",s,everybody says that somet
"Q: What is the last letter of the word ""fantastic""? A:",c,eastern eggs? a:
"Write the last letter of the word ""cool"": ",l,english language series
"Q: What is the last letter of the word ""tomorrow""? A:",w,tomorrow? a:
"Q: Which letter does the word ""violin"" end with? A:",n,"end of ""violin""? a:"
"Write the last letter of the word ""every"": ",y,everybody else is easy to
"Q: Which letter does the word ""anyone"" end with? A:",e,none of the words anyone 
"Write the last letter of the word ""book"": ",k,kim jogs on the bookshelf
"Q: What is the last letter of the word ""toe""? A:",e,exactly.
"Write the last letter of the word ""winner"": ",r,note: game of the season 
"Q: What is the last letter of the word ""wait""? A:",t,"the word ""wait""? a:"
"Q: What is the last letter of the word ""sorry""? A:",y,reading a book in the sen
"Q: Which letter does the word ""flight"" end with? A:",t,"end of ""flight""? a:"
"Q: What is the last letter of the word ""draw""? A:",w,raw? a:
"Write the last letter of the word ""video"": ",o,each letter has four lett
"Q: What is the last letter of the word ""should""? A:",d,exactly.
"Q: What is the last letter of the word ""together""? A:",r,exactly.
"Q: Which letter does the word ""runner"" end with? A:",r,runner? a:
"Q: Which letter does the word ""thanks"" end with? A:",s,"thanks""? a:"
"Q: What is the last letter of the word ""west""? A:",t,est? a:
"Q: What is the last letter of the word ""bill""? A:",l,eastern egg layer? a:
"Q: Which letter does the word ""adventure"" end with? A:",e,end of session? a:
"Q: What is the last letter of the word ""wild""? A:",d,excuse me? a:
"Q: What is the last letter of the word ""mail""? A:",l,exactly.
"Q: Which letter does the word ""down"" end with? A:",n,"end of ""down""? a:"
"Write the last letter of the word ""mouth"": ",h,each letter has four lett
"Write the last letter of the word ""quick"": ",k,easy easy easy easy easy 
"Q: Which letter does the word ""site"" end with? A:",e,"end of ""site""? a:"
"Write the last letter of the word ""kilometer"": ",r,east of the city of manch
"Write the last letter of the word ""plus"": ",s,each letter has 12 letter
"Q: Which letter does the word ""by"" end with? A:",y,notes
"Q: Which letter does the word ""excited"" end with? A:",d,notes
"Write the last letter of the word ""guidebook"": ",k,each letter has two lette
"Q: What is the last letter of the word ""breakfast""? A:",t,king? a:
"Write the last letter of the word ""market"": ",t,end of story
"Q: Which letter does the word ""online"" end with? A:",e,online?
"Write the last letter of the word ""license"": ",e,english license?
"Q: Which letter does the word ""send"" end with? A:",d,end? a:
"Q: Which letter does the word ""supper"" end with? A:",r,end of session? a:
"Write the last letter of the word ""floor"": ",r,read the last letter?
"Q: Which letter does the word ""beautiful"" end with? A:",l,"end of ""beautiful""? a:"
"Q: What is the last letter of the word ""candy""? A:",y,"yeah, candy is the last l"
"Write the last letter of the word ""modern"": ",n,english language series
"Q: What is the last letter of the word ""ready""? A:",y,"yeah, ready."
"Q: Which letter does the word ""apartment"" end with? A:",t,notes
"Q: What is the last letter of the word ""elevator""? A:",r,elevator? a:
"Write the last letter of the word ""regular"": ",r,regular?
"Write the last letter of the word ""father"": ",r,"yes, father"":"
"Q: What is the last letter of the word ""armchair""? A:",r,rmchair? a:
"Q: Which letter does the word ""wild"" end with? A:",d,"end of ""wild""? a:"
"Write the last letter of the word ""printer"": ",r,reading the last letter?
"Q: What is the last letter of the word ""tonight""? A:",t,tonight?
"Q: Which letter does the word ""noisy"" end with? A:",y,yourself?
"Q: What is the last letter of the word ""plastic""? A:",c,the last letter of the wo
"Write the last letter of the word ""unusual"": ",l,english language series
"Q: What is the last letter of the word ""yet""? A:",t,yet?
"Q: What is the last letter of the word ""raincoat""? A:",t,raincoat?
"Q: What is the last letter of the word ""channel""? A:",l,eastern european channel?
"Q: What is the last letter of the word ""real""? A:",l,real?
"Write the last letter of the word ""old"": ",d,end of story
"Write the last letter of the word ""its"": ",s,"the word ""its"" is shorter"
"Write the last letter of the word ""hurry"": ",y,"you know, i wrote the las"
"Q: What is the last letter of the word ""not""? A:",t,eastern european letters?
"Q: What is the last letter of the word ""list""? A:",t,exactly.
"Q: Which letter does the word ""mine"" end with? A:",e,"end of ""mine""? a:"
"Q: Which letter does the word ""call"" end with? A:",l,notes
"Q: What is the last letter of the word ""luggage""? A:",e,excuse me?
"Q: Which letter does the word ""explain"" end with? A:",n,notes
"Write the last letter of the word ""list"": ",t,"yeah, listen to me, man."
"Q: What is the last letter of the word ""weather""? A:",r,eather? a:
"Q: What is the last letter of the word ""grandmother""? A:",r,eastern egg? a:
"Write the last letter of the word ""ready"": ",y,each letter has four lett
"Q: Which letter does the word ""us"" end with? A:",s,"yeah, well, we can talk a"
"Write the last letter of the word ""week"": ",k,"yeah, week of the week of"
"Q: What is the last letter of the word ""cross""? A:",s,ross?
"Q: What is the last letter of the word ""spoon""? A:",n,eastern eggs? a:
"Q: What is the last letter of the word ""traffic""? A:",c,traffic? a:
"Q: Which letter does the word ""group"" end with? A:",p,"end of ""group""? a:"
"Q: What is the last letter of the word ""nice""? A:",e,eastern eggs? a:
"Q: What is the last letter of the word ""night""? A:",t,"yeah, yeah, yeah, yeah, y"
"Q: What is the last letter of the word ""thin""? A:",n,things that are not the s
"Write the last letter of the word ""back"": ",k,each letter has four lett
"Write the last letter of the word ""bus"": ",s,"english bus? ""bus"" is a s"
"Q: What is the last letter of the word ""album""? A:",m,excuse me?
"Q: Which letter does the word ""president"" end with? A:",t,notes
"Write the last letter of the word ""north"": ",h,"the word ""north"" is small"
"Q: Which letter does the word ""blackboard"" end with? A:",d,notes
"Q: What is the last letter of the word ""green""? A:",n,excuse me? a:
"Q: Which letter does the word ""eat"" end with? A:",t,notes
"Write the last letter of the word ""singer"": ",r,english language series
"Write the last letter of the word ""noon"": ",n,everyone write the last l
"Write the last letter of the word ""president"": ",t,example:
"Q: Which letter does the word ""print"" end with? A:",t,notes
"Q: Which letter does the word ""printer"" end with? A:",r,notes
"Q: What is the last letter of the word ""refrigerator""? A:",r,refrigerator? a:
"Write the last letter of the word ""silver"": ",r,english language series
"Q: What is the last letter of the word ""fried""? A:",d,eastern eggs? a:
"Q: Which letter does the word ""tomato"" end with? A:",o,tomato?
"Q: Which letter does the word ""brother"" end with? A:",r,nothing?
