Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
wir waren zu einer feierlichkeit mit insgesamt 4 paaren angereist und in allen belangen restlos zufrieden.,1449.46142578125,wir wart zu einer feierlichkeit mit insgesamt 4 paaren angereist und in allen belangen restlos zufrieden.,2188.6328125,1
Wir haben zwei Pizzas bestellen.,5799.25830078125,Wir habt zwei Pizzas bestellen.,19720.328125,1
"War das erste Mal mit Ueberzeugung in dem Waschsalon, die ich vorher immer gemieden habe, da ein anderer Laden in Bremerhaven nie wirklich einladend wirkte.",4066.361572265625,"War das erste Mal mit Ueberzeugung in dem Waschsalon, die ich vorher immer gemieden hast, da ein anderer Laden in Bremerhaven nie wirklich einladend wirkte.",4863.18798828125,1
"Auch das Servieren der Speisen ging auffallend schnell, also ich könnte nicht so schnell kochen.",1435.437744140625,"Auch das Servieren der Speisen ging auffallend schnell, also ich könntest nicht so schnell kochen.",1438.4058837890625,1
"Da es schon 19.30 h war, erklärte ich, dass ich verzichten würde und man brauche dieses Kaltgericht und eine Kartoffelsuppe nicht mehr zu servieren.",173.80296325683594,"Da es schon 19.30 h war, erklärte ich, dass ich verzichten würdest und man brauche dieses Kaltgericht und eine Kartoffelsuppe nicht mehr zu servieren.",223.6301727294922,1
"Seitdem ich einmal bei Deluca Schuhe gekauft habe, gehe ich immer dort hin!",2656.35400390625,"Seitdem ich einmal bei Deluca Schuhe gekauft hast, gehe ich immer dort hin!",2604.486083984375,0
"Es wurde betont, dass wir nicht mit denen weiterarbeiten können, die völlig gegen Italien sind.",214.15533447265625,"Es wurde betont, dass wir nicht mit denen weiterarbeiten könnt, die völlig gegen Italien sind.",241.04359436035156,1
"Als ich das erste Mal den Laden nach der Eröffnung gesehen habe, war ich sehr erstaunt was Frau Herrmann aus dem Laden zauberte.",883.3162231445312,"Als ich das erste Mal den Laden nach der Eröffnung gesehen hast, war ich sehr erstaunt was Frau Herrmann aus dem Laden zauberte.",811.3789672851562,0
"Auch von der Qualität, soweit ich das beurteilen kann, sind die deutlich schlechter.",467.17669677734375,"Auch von der Qualität, soweit ich das beurteilen kannst, sind die deutlich schlechter.",429.3539123535156,0
Das war der Punkt an dem wir hätten gehen sollen.,4150.70166015625,Das war der Punkt an dem wir hättet gehen sollen.,5429.49169921875,1
"Es scheint nämlich, daß Melatonin und die Zirbeldrüse die Uhr des Alters kontrollieren und daß wir Melatonin einsetzen können, um den Alterungsprozeß zu verlangsamen.",1676.9073486328125,"Es scheint nämlich, daß Melatonin und die Zirbeldrüse die Uhr des Alters kontrollieren und daß wir Melatonin einsetzen könnt, um den Alterungsprozeß zu verlangsamen.",1866.6165771484375,1
Wir konnten deshalb die offene Position ohne eigenen Rekrutierungsaufwand zügig besetzen.,9073.474609375,Wir konntet deshalb die offene Position ohne eigenen Rekrutierungsaufwand zügig besetzen.,8839.955078125,0
"Vielleicht spielt es keine Rolle, da ich das Problem nicht lange haben werde.",1903.51025390625,"Vielleicht spielt es keine Rolle, da ich das Problem nicht lange haben wirst.",3544.495361328125,1
"Richard sagte dazu: ""Dieser Werbespot ist total lächerlich,... Ich konnte es nicht fassen, als ich den Spot zu dem ersten Mal sah.""",2375.479248046875,"Richard sagte dazu: ""Dieser Werbespot ist total lächerlich,... Ich konntest es nicht fassen, als ich den Spot zu dem ersten Mal sah.""",2668.69091796875,1
Eigentlich hatte ich mich auf meine neue Küche gefreut... aber ich hätte es wissen müssen.,172.9530029296875,Eigentlich hatte ich mich auf meine neue Küche gefreut... aber ich hättest es wissen müssen.,301.94146728515625,1
Auch ich musste suchen (1. OG) und fand es dann.,19327.341796875,Auch ich musstest suchen (1. OG) und fand es dann.,17375.333984375,0
"Wir werden prüfen, ob und wie wir in dem nächsten Abschnitt fortfahren.",1395.3492431640625,"Wir werdet prüfen, ob und wie wir in dem nächsten Abschnitt fortfahren.",1760.8538818359375,1
"Wir Augenärzte können nicht immer umsonst beraten!""",4201.3837890625,"Wir Augenärzte könnt nicht immer umsonst beraten!""",7106.3291015625,1
"„Ich möchte euch ungern unter Druck setzen, aber das Schicksal der Republik liegt in euren Händen“, sagte er zu der Menschenmenge, die sich auf einem Sportplatz an der University of North Carolina versammelt hatte.",796.8694458007812,"„Ich möchtest euch ungern unter Druck setzen, aber das Schicksal der Republik liegt in euren Händen“, sagte er zu der Menschenmenge, die sich auf einem Sportplatz an der University of North Carolina versammelt hatte.",935.4215087890625,1
"``Wir wollen damit verhindern, daß eine allein subjektive Sicht von Wolf referiert wird'', hieß es bei Bertelsmann.",5462.37255859375,"``Wir wollt damit verhindern, daß eine allein subjektive Sicht von Wolf referiert wird'', hieß es bei Bertelsmann.",4769.6484375,0
"Wir sind so enttäuscht, weil wir 6 Punkte bei Heimspielen verloren haben.",377.9478759765625,"Wir sind so enttäuscht, weil wir 6 Punkte bei Heimspielen verloren habt.",626.7109985351562,1
"Öfters übernachtet jedoch meine Verwandtschaft dort und ich habe NIE Beschwerden gehört: sauber, ordentlich, gut und freundlich.",351.6914978027344,"Öfters übernachtet jedoch meine Verwandtschaft dort und ich hast NIE Beschwerden gehört: sauber, ordentlich, gut und freundlich.",443.4837951660156,1
"Als Millican starb, nahmen wir an, wir hätten damit auch unseren etwas störanfälligen Odi zu dem letzten Mal gesehen.",1219.6898193359375,"Als Millican starb, nahmen wir an, wir hättet damit auch unseren etwas störanfälligen Odi zu dem letzten Mal gesehen.",1071.8551025390625,0
"Ich wollte nicht warten, bis sich meine Einschätzung abgeklärt hat, ich wollte meine Eindrücke sofort umsetzen.",373.18255615234375,"Ich wolltest nicht warten, bis sich meine Einschätzung abgeklärt hat, ich wollte meine Eindrücke sofort umsetzen.",395.94757080078125,1
Wir mussten die Servicekraft 2x erinnern.,16146.642578125,Wir musstet die Servicekraft 2x erinnern.,29140.91796875,1
"Ich war zwar nur einmal da, das direkt zu dem Herz - Röntgen, aber ich würde mir lieber für das nächste Mal einen anderen Arzt suchen.",1443.327392578125,"Ich war zwar nur einmal da, das direkt zu dem Herz - Röntgen, aber ich würdest mir lieber für das nächste Mal einen anderen Arzt suchen.",1804.7958984375,1
Wir werden auf Alle Fälle wieder nach Reischach in das Petrus fahren!,7000.47314453125,Wir werdet auf Alle Fälle wieder nach Reischach in das Petrus fahren!,6927.4326171875,0
"Schade, aber wir können diese Hundeschule leider nicht empfehlen!!!",1098.207763671875,"Schade, aber wir könnt diese Hundeschule leider nicht empfehlen!!!",1572.09912109375,1
Ich habe nur gute Erfahrungen mit der Werkstatt bei Reparaturen und Inspektionen gemacht.,167.8804168701172,Ich hast nur gute Erfahrungen mit der Werkstatt bei Reparaturen und Inspektionen gemacht.,374.12646484375,1
Diese zusätzliche Reparatur hat 6 zusätzliche Tage gedauert und ich dürfte auch noch die Hälfte bezahlen.,491.06787109375,Diese zusätzliche Reparatur hat 6 zusätzliche Tage gedauert und ich dürftest auch noch die Hälfte bezahlen.,835.5743408203125,1
"Auf telefonische Nachfrage wurde uns mitgeteilt, dass die Firma Kaiser doch kein Angebot machen wird, da wir Vergleichsangebote vorliegen haben.",937.435302734375,"Auf telefonische Nachfrage wurde uns mitgeteilt, dass die Firma Kaiser doch kein Angebot machen wird, da wir Vergleichsangebote vorliegen habt.",1222.8519287109375,1
Wir hatten schon einige Hundeschulen ausprobiert aber es wurde schlimmer als besser.,920.4410400390625,Wir hattet schon einige Hundeschulen ausprobiert aber es wurde schlimmer als besser.,630.8888549804688,0
"``Wir dürfen niemals vergessen, daß nach dem gleichen Maß, mit dem wir die Angeklagten heute messen, auch wir morgen von der Geschichte gemessen werden.",543.8036499023438,"``Wir dürft niemals vergessen, daß nach dem gleichen Maß, mit dem wir die Angeklagten heute messen, auch wir morgen von der Geschichte gemessen werden.",665.2514038085938,1
Ich kann es nur weiter empfehlen.,966.7329711914062,Ich kannst es nur weiter empfehlen.,1513.4727783203125,1
Ich muß leider rügen -- Ich hatte eine Gesichtsbehandlung bei Albrecht und bin sehr enttäuscht.,2289.496826171875,Ich musst leider rügen -- Ich hatte eine Gesichtsbehandlung bei Albrecht und bin sehr enttäuscht.,2125.244384765625,0
"``Dafür steht die Firma Syncronys gerade, und wir werden auch die Kosten übernehmen'', so Poertner.",3223.92822265625,"``Dafür steht die Firma Syncronys gerade, und wir werdet auch die Kosten übernehmen'', so Poertner.",3296.46826171875,1
"Ich möchte auf diesem Wege dem gesamtem Team der ""Hauptstadtschwestern"" für die tatkräftige Hilfe und die aufmunternden Worte danken.",900.3272094726562,"Ich möchtest auf diesem Wege dem gesamtem Team der ""Hauptstadtschwestern"" für die tatkräftige Hilfe und die aufmunternden Worte danken.",907.7152099609375,1
ich habe jetzt auch gutscheine verschenkt und es kam gut an.,9878.7666015625,ich hast jetzt auch gutscheine verschenkt und es kam gut an.,8484.916015625,0
Ich habe mich ziemlich abgezockt gefühlt.,1528.8426513671875,Ich hast mich ziemlich abgezockt gefühlt.,6183.27197265625,1
Wir sind dann einfach gegangen.,1797.763916015625,Wir seid dann einfach gegangen.,5730.5693359375,1
Und wir werden nie wieder kommen....,437.99359130859375,Und wir werdet nie wieder kommen....,715.1839599609375,1
Ich bin neu nach Münster gezogen und auf der Suche nach einem neuen Zahnarzt bei der Praxis von Dr. Kämpgen gelandet.,530.521240234375,Ich bist neu nach Münster gezogen und auf der Suche nach einem neuen Zahnarzt bei der Praxis von Dr. Kämpgen gelandet.,507.597900390625,0
"Wir hätten es schon ahnen müssen, als sich der vereinbarte Fertigungstermin um Monate nach hinten verschoben.",1855.680419921875,"Wir hättet es schon ahnen müssen, als sich der vereinbarte Fertigungstermin um Monate nach hinten verschoben.",1784.8243408203125,0
Wir haben es in vollen Zügen genossen und gehen mit Tränen in den Augen wieder heim.,1156.5111083984375,Wir habt es in vollen Zügen genossen und gehen mit Tränen in den Augen wieder heim.,1746.8699951171875,1
Bin jetzt schon seit einigen Jahren bei Herrn Dr. Sieben in Behandlung und ich bin immer zufrieden gewesen!,665.8349609375,Bin jetzt schon seit einigen Jahren bei Herrn Dr. Sieben in Behandlung und ich bist immer zufrieden gewesen!,403.0588684082031,0
"Ich wollte es mir mit ihnen anschauen, aber letztendlich entschieden sie sich, es lieber ohne mich anzuschauen.",562.01318359375,"Ich wolltest es mir mit ihnen anschauen, aber letztendlich entschieden sie sich, es lieber ohne mich anzuschauen.",642.1325073242188,1
Ich werde Euch weiterempfehlen.,1378.658447265625,Ich wirst Euch weiterempfehlen.,10964.7373046875,1
"``Wir wollen zeigen, daß weniger Ressourcenverbrauch die Chance für eine neue Lebensqualität beinhaltet.''",602.4989013671875,"``Wir wollt zeigen, daß weniger Ressourcenverbrauch die Chance für eine neue Lebensqualität beinhaltet.''",644.7840576171875,1
Wir hatten unter den Chinarestaurants das Dynasty über die gmaps Bewertungen ausgewählt.,4381.68701171875,Wir hattet unter den Chinarestaurants das Dynasty über die gmaps Bewertungen ausgewählt.,4012.048095703125,0
ich werde die werkstatt jetzt wechseln.,203.813720703125,ich wirst die werkstatt jetzt wechseln.,326.070068359375,1
"Ich werde das Studio auf keinen Fall weiterempfehlen -- und in Bonn gibts die Konkurrenz, die ist genauso gut.",1681.59716796875,"Ich wirst das Studio auf keinen Fall weiterempfehlen -- und in Bonn gibts die Konkurrenz, die ist genauso gut.",3091.177490234375,1
Wir werden die Sonnendüne als Geheimtipp handeln.,3176.980224609375,Wir werdet die Sonnendüne als Geheimtipp handeln.,4957.12451171875,1
Ich hatte vor einigen Tagen das Cafe besucht und muss sagen: EINFACH TOLL!,1096.5782470703125,Ich hattest vor einigen Tagen das Cafe besucht und muss sagen: EINFACH TOLL!,1710.58642578125,1
"Ich hatte einen gebacken Feta als Vorspeise bestellt und ich muss leider sagen, dass ich dessen Qualität auch mit Aldi Tiefkühlkost erreicht hätte!",1386.8858642578125,"Ich hattest einen gebacken Feta als Vorspeise bestellt und ich muss leider sagen, dass ich dessen Qualität auch mit Aldi Tiefkühlkost erreicht hätte!",1628.7301025390625,1
"Die Auswahl auf der Karte war zwar nicht allzu groß, aber wir haben trotzdem ein passendes Gericht gefunden, was auch sehr lecker war.",316.0138244628906,"Die Auswahl auf der Karte war zwar nicht allzu groß, aber wir habt trotzdem ein passendes Gericht gefunden, was auch sehr lecker war.",456.4720764160156,1
Hier habe ich gefunden wonach ich lange gesucht habe!,2966.96728515625,Hier habe ich gefunden wonach ich lange gesucht hast!,4486.96484375,1
Ich habe die Stadtwerke als kompetenten und zuverlässigen Geschäftspartner kennengelernt und kann mich der ersten Beurteilung in keiner Hinsicht anschließen.,294.6547546386719,Ich hast die Stadtwerke als kompetenten und zuverlässigen Geschäftspartner kennengelernt und kann mich der ersten Beurteilung in keiner Hinsicht anschließen.,425.81793212890625,1
Ich habe dort 2007 meinen OWD gemacht und weil mir das Tauchen so gefiel hab ich dort noch in dem selben Jahr den AOWD und den Deep drangehängt.,1809.802734375,Ich hast dort 2007 meinen OWD gemacht und weil mir das Tauchen so gefiel hab ich dort noch in dem selben Jahr den AOWD und den Deep drangehängt.,3208.735595703125,1
"Schritt des IG-Metall-Vorsitzenden Klaus Zwickel, der Unternehmern und Regierung ein ``Bündnis für Arbeit'' angeboten hat, sagte Kanzler Kohl an dem Mittwoch in dem Bundestag ``: Wir werden dieses Angebot aufnehmen und darüber sprechen.''",720.0693969726562,"Schritt des IG-Metall-Vorsitzenden Klaus Zwickel, der Unternehmern und Regierung ein ``Bündnis für Arbeit'' angeboten hat, sagte Kanzler Kohl an dem Mittwoch in dem Bundestag ``: Wir werdet dieses Angebot aufnehmen und darüber sprechen.''",727.4850463867188,1
Ich kann das einfach mit meinem Leben machen.,289.01654052734375,Ich kannst das einfach mit meinem Leben machen.,458.57366943359375,1
Wir haben unseren Dachboden mit neuen Schränken ausstatten lassen.,543.87451171875,Wir habt unseren Dachboden mit neuen Schränken ausstatten lassen.,1127.273193359375,1
"Ich bin zu dem Entschluss gekommen, dass Selbsthilfe die bessere Lösung ist, denn ich fühle mich nicht ernst genommen, wenn man versucht mir lediglich Medikamente zu der Behandlung zu verschreiben.",529.4961547851562,"Ich bist zu dem Entschluss gekommen, dass Selbsthilfe die bessere Lösung ist, denn ich fühle mich nicht ernst genommen, wenn man versucht mir lediglich Medikamente zu der Behandlung zu verschreiben.",502.9155578613281,0
"``Wir werden dagegen gerichtlich vorgehen'', kündigte die Pressesprecherin an.",2223.2294921875,"``Wir werdet dagegen gerichtlich vorgehen'', kündigte die Pressesprecherin an.",3844.615478515625,1
"``Ich bin Köchin und biete mich an, ich kann wenigstens eine gute Suppe kochen.''",545.39111328125,"``Ich bin Köchin und biete mich an, ich kannst wenigstens eine gute Suppe kochen.''",606.1814575195312,1
"``Wir haben der ganzen Welt gezeigt, daß wir Demokraten sind'', sagte ein alter Gemüsehändler.",1368.287109375,"``Wir habt der ganzen Welt gezeigt, daß wir Demokraten sind'', sagte ein alter Gemüsehändler.",2644.47314453125,1
"Ich musste extrem aufpassen, dass ich mich nicht noch in dem Wald erkälte.",404.1377258300781,"Ich musstest extrem aufpassen, dass ich mich nicht noch in dem Wald erkälte.",637.1253662109375,1
"Ich würde jedem davon abraten, diese Praxis zu besuchen.",515.460693359375,"Ich würdest jedem davon abraten, diese Praxis zu besuchen.",976.3204956054688,1
"``Wir wollen alles tun, um auf diesem Weg weiter voranzukommen'', sagte der Bundeskanzler.",4021.82080078125,"``Wir wollt alles tun, um auf diesem Weg weiter voranzukommen'', sagte der Bundeskanzler.",3803.40625,0
"Ich möchte dazu sagen, daß ich persönlich hier NOCH NIEMALS unfreundlich behandelt worden, bzw daß mir hier noch niemals irgendwelche unfrische Ware verkauft wurde.",850.0263671875,"Ich möchtest dazu sagen, daß ich persönlich hier NOCH NIEMALS unfreundlich behandelt worden, bzw daß mir hier noch niemals irgendwelche unfrische Ware verkauft wurde.",845.242919921875,0
"``Wir müssen'', so die 40jährige zu der FR, ``Symbole auch hinterfragen können.''",1086.322021484375,"``Wir müsst'', so die 40jährige zu der FR, ``Symbole auch hinterfragen können.''",1374.099609375,1
"``Ich bin wählen gegangen, weil die jetzige Situation nicht weiter andauern kann'', meinte in der Stadt Ouargla ein anderer.",4467.43505859375,"``Ich bist wählen gegangen, weil die jetzige Situation nicht weiter andauern kann'', meinte in der Stadt Ouargla ein anderer.",3734.58642578125,0
Wir haben uns mehrfach bei dem Personal beschwert -- das Bett wurde zwar mit einer weiteren Matraze ausgestattet aber das hat nix gebracht.,1016.7440795898438,Wir habt uns mehrfach bei dem Personal beschwert -- das Bett wurde zwar mit einer weiteren Matraze ausgestattet aber das hat nix gebracht.,1200.8466796875,1
Wir haben sogar noch super Tipps für unsere anstehende Wanderung erhalten.,1496.03076171875,Wir habt sogar noch super Tipps für unsere anstehende Wanderung erhalten.,3209.534423828125,1
Wir haben den gesamten Fussboden erneuert und sämtliche Fenster mit neuen Vorhängen versehen.,804.257080078125,Wir habt den gesamten Fussboden erneuert und sämtliche Fenster mit neuen Vorhängen versehen.,1304.67333984375,1
"Ich habe zwei Nächte in dem Hotel ""Ladenmühle"" verbracht und war mehr als angenehm überrascht.",509.7982177734375,"Ich hast zwei Nächte in dem Hotel ""Ladenmühle"" verbracht und war mehr als angenehm überrascht.",793.722900390625,1
Ich möchte hiermit alle warnen.,4996.4375,Ich möchtest hiermit alle warnen.,7972.67333984375,1
"war heut zu dem ersten mal dort, und ich muss sagen, ich bin voll begeistert.",2214.476318359375,"war heut zu dem ersten mal dort, und ich musst sagen, ich bin voll begeistert.",4113.7216796875,1
Wir hatten für unser Fußballferiencamp der DJK Allersberg Pokale bestellt.,43475.53125,Wir hattet für unser Fußballferiencamp der DJK Allersberg Pokale bestellt.,20399.37890625,0
Ich hoffe ich muss nicht darauf zurückgreifen.,606.00830078125,Ich hoffe ich musst nicht darauf zurückgreifen.,814.219482421875,1
"Das letzte planmäßige überregionale Güterzugpaar, ein Schnellgüterzug (Sg) Heidelberg - Würzburg, nutzte die Strecke bis Ende der 1980er Jahre.",937.1233520507812,"Das letzte planmäßige überregionale Güterzugpaar, ein Schnellgüterzug (Sg) Heidelberg - Würzburg, nutzten die Strecke bis Ende der 1980er Jahre.",854.673095703125,0
"Eine Studie Birgitta Theanders von 2006 zu den Inhalten der Mädchen - Bücher Ringnér - Lundgrens zwischen 1945 und 1965 belegt überraschenderweise, dass die Autorin weniger die klassischen Themen wie einfache Probleme oder romantische Liebesgeschichten behandelte, sondern vielmehr soziale Klassenunterschiede und seit den 1960er Jahren auch Globalisierungprobleme ansprach.",425.4953918457031,"Eine Studie Birgitta Theanders von 2006 zu den Inhalten der Mädchen - Bücher Ringnér - Lundgrens zwischen 1945 und 1965 belegt überraschenderweise, dass die Autorin weniger die klassischen Themen wie einfache Probleme oder romantische Liebesgeschichten behandelten, sondern vielmehr soziale Klassenunterschiede und seit den 1960er Jahren auch Globalisierungprobleme ansprach.",424.31744384765625,0
Nur die Anpflanzung reblausresistenter Weinstöcke rettete den Weinbau in Hetzeldorf (siehe: Weinbau in Rumänien).,5853.65673828125,Nur die Anpflanzung reblausresistenter Weinstöcke retteten den Weinbau in Hetzeldorf (siehe: Weinbau in Rumänien).,6027.02099609375,1
"Geschicktes Lavieren zwischen den Großmächten verschaffte Venedig günstige Handelsverträge, die ihm fast eine Monopolstellung in dem Handel zwischen Westeuropa und Byzanz eintrugen.",1352.1260986328125,"Geschicktes Lavieren zwischen den Großmächten verschafften Venedig günstige Handelsverträge, die ihm fast eine Monopolstellung in dem Handel zwischen Westeuropa und Byzanz eintrugen.",1102.2242431640625,0
"An dem Durchbruch, den der Bach in den Damm spülte, lässt sich das Schichtprofil der aufgeschütteten Erde ablesen.",600.6956787109375,"An dem Durchbruch, den der Bach in den Damm spülten, lässt sich das Schichtprofil der aufgeschütteten Erde ablesen.",569.5346069335938,0
"Bekannt sind auch sein Ballett Spartakus, dessen Adagio als Filmmusik der britischen Fernsehserie ""Die Onedin - Linie"" große Bekanntheit erlangte sowie die Schauspielmusik ""Maskerade"".",1658.110595703125,"Bekannt sind auch sein Ballett Spartakus, dessen Adagio als Filmmusik der britischen Fernsehserie ""Die Onedin - Linie"" große Bekanntheit erlangten sowie die Schauspielmusik ""Maskerade"".",1698.519775390625,1
"Die finanzielle Situation der Familie verschlechterte sich dadurch dramatisch, sodass August nach Amerika auswanderte.",11222.45703125,"Die finanzielle Situation der Familie verschlechterten sich dadurch dramatisch, sodass August nach Amerika auswanderte.",8028.1416015625,0
"Ein Unternehmen, welches sein Schwiegersohn Frantisek Ladislav (Franz Ladislaus) Freiherr von Rieger zu dem Abschluss und Druck brachte.",1385.660888671875,"Ein Unternehmen, welches sein Schwiegersohn Frantisek Ladislav (Franz Ladislaus) Freiherr von Rieger zu dem Abschluss und Druck brachten.",1249.2130126953125,0
"Seine anfängliche Sympathie für den Nationalsozialismus wandelte sich später zunehmend in Gegnerschaft, da er den Rassenwahn und Antisemitismus ablehnte.",668.2144165039062,"Seine anfängliche Sympathie für den Nationalsozialismus wandelten sich später zunehmend in Gegnerschaft, da er den Rassenwahn und Antisemitismus ablehnte.",710.7229614257812,1
"So ging er nach Australien, wo ihn die Ähnlichkeit der Bodenbeschaffenheit der dortigen Goldfelder mit den ihm bekannten Gegenden in Kalifornien zu weiteren Untersuchungen veranlasste.",549.0991821289062,"So ging er nach Australien, wo ihn die Ähnlichkeit der Bodenbeschaffenheit der dortigen Goldfelder mit den ihm bekannten Gegenden in Kalifornien zu weiteren Untersuchungen veranlassten.",554.24560546875,1
"Der rasante Prozeß der Medienentwicklung verändere die Formen des menschlichen Zusammenlebens, die Arbeit und die Werte.",675.6566772460938,"Der rasante Prozeß der Medienentwicklung verändern die Formen des menschlichen Zusammenlebens, die Arbeit und die Werte.",549.3814697265625,0
"Die von einem Kreuz bekrönte Kuppel über dem Eosanderportal beherbergte die Schlosskapelle, die in dem Januar 1854 geweiht wurde.",925.923828125,"Die von einem Kreuz bekrönte Kuppel über dem Eosanderportal beherbergten die Schlosskapelle, die in dem Januar 1854 geweiht wurde.",791.881103515625,0
"Doch es gab eine Menge Leute, die den Spaß liebten, den die Band bei ihren Konzerten in Clubs und Colleges verbreitete.",1242.23828125,"Doch es gab eine Menge Leute, die den Spaß liebten, den die Band bei ihren Konzerten in Clubs und Colleges verbreiteten.",982.7142944335938,0
"Eine Vielzahl an germanischen und hauptsächlich slawischen Stämmen durchquerte Mähren während der Völkerwanderungszeit, bevor die Slawen in dem 6. Jahrhundert n. Chr. dort ansässig wurden.",1040.132568359375,"Eine Vielzahl an germanischen und hauptsächlich slawischen Stämmen durchquerten Mähren während der Völkerwanderungszeit, bevor die Slawen in dem 6. Jahrhundert n. Chr. dort ansässig wurden.",777.5299682617188,0
"Ich habe mich mit Motocross befasst und das Gesicht dieser einen Frau tauchte immer wieder auf – in Fotografien, die aussahen, als kämen sie aus den 1970ern.",1811.033935546875,"Ich habe mich mit Motocross befasst und das Gesicht dieser einen Frau tauchten immer wieder auf – in Fotografien, die aussahen, als kämen sie aus den 1970ern.",1704.2108154296875,0
"Die ehemalige katholische Pfarrkirche St. Peter und Paul, heute die Griechisch-orthodoxe Kirche Johannes der Täufer, in Kleinbüllesheim, einem Stadtteil von Euskirchen in dem Kreis Euskirchen (Nordrhein - Westfalen), wurde ab dem 10.",720.4046020507812,"Die ehemalige katholische Pfarrkirche St. Peter und Paul, heute die Griechisch-orthodoxe Kirche Johannes der Täufer, in Kleinbüllesheim, einem Stadtteil von Euskirchen in dem Kreis Euskirchen (Nordrhein - Westfalen), wurden ab dem 10.",808.8494873046875,1
Der Hafen erleichterte auch das Löschen und Laden von Ladung.,8428.494140625,Der Hafen erleichterten auch das Löschen und Laden von Ladung.,8245.1923828125,0
"Der Wähleranteil der Liberalen pendelte sich zunächst um 20 % ein, weshalb die Partei jeweils nur noch ein paar wenige Sitze gewinnen konnte.",1844.687744140625,"Der Wähleranteil der Liberalen pendelten sich zunächst um 20 % ein, weshalb die Partei jeweils nur noch ein paar wenige Sitze gewinnen konnte.",1555.43896484375,0
Das schwere Gefühl tiefer Trauer kehrte zurück.,7980.97314453125,Das schwere Gefühl tiefer Trauer kehrten zurück.,7762.18994140625,0
Die Anzahl der Absteiger aus der ersten Liga variierte von null bis zwei.,7188.90283203125,Die Anzahl der Absteiger aus der ersten Liga variierten von null bis zwei.,7469.4609375,1
"Nach dem Tode des Vaters zog die Familie von Christiania nach Vang in Hedmark, heute Ortsteil von Hamar, wo die Mutter ihre nächsten Verwandten hatte.",819.4652709960938,"Nach dem Tode des Vaters zog die Familie von Christiania nach Vang in Hedmark, heute Ortsteil von Hamar, wo die Mutter ihre nächsten Verwandten hatten.",874.2554931640625,1
Das Indexschwergewicht Allianz rückte dabei um 49 Mark vor.,5906.38525390625,Das Indexschwergewicht Allianz rückten dabei um 49 Mark vor.,7534.69580078125,1
Die Zahl der Kinder lag zwischen 50 und 54.,351.0191650390625,Die Zahl der Kinder lagen zwischen 50 und 54.,178.08006286621094,0
Die Auszeichnung der Preisträger 2009 fand an dem Tag des Länderspiels der deutschen Nationalmannschaft gegen Aserbaidschan an dem 9.,682.4284057617188,Die Auszeichnung der Preisträger 2009 fanden an dem Tag des Länderspiels der deutschen Nationalmannschaft gegen Aserbaidschan an dem 9.,641.910888671875,0
"Die Bundesbahn teilte an dem Sonntag mit, der Schnellzug D 1273 von Köln nach Port Bou an der südfranzösisch-spanischen Grenze falle vorerst aus.",959.9799194335938,"Die Bundesbahn teilte an dem Sonntag mit, der Schnellzug D 1273 von Köln nach Port Bou an der südfranzösisch-spanischen Grenze fallen vorerst aus.",1093.1070556640625,1
Der kunsthistorische Beitrag Juliane von Fircks zu der Qualität der aus Stuck geformten Skulptur Anna Selbdritts in der Kirche St. Nikolai zu Stralsund in dem gleichnamigen Sachbuch ergab eine neue zeitliche Datierung der Entstehung der Plastik.,961.5792846679688,Der kunsthistorische Beitrag Juliane von Fircks zu der Qualität der aus Stuck geformten Skulptur Anna Selbdritts in der Kirche St. Nikolai zu Stralsund in dem gleichnamigen Sachbuch ergaben eine neue zeitliche Datierung der Entstehung der Plastik.,887.7144165039062,0
"Ihr Versuch, diesen Wahlerfolg auch auf andere Bundesländer, Europa- und Bundestagswahlen auszudehnen, scheiterte.",9500.9248046875,"Ihr Versuch, diesen Wahlerfolg auch auf andere Bundesländer, Europa- und Bundestagswahlen auszudehnen, scheiterten.",6486.02880859375,0
Der Protest der Arbeiter entzündete sich an den von der Regierung vorgesehenen Einschnitten bei der staatlichen Sozialversicherung.,187.66998291015625,Der Protest der Arbeiter entzündeten sich an den von der Regierung vorgesehenen Einschnitten bei der staatlichen Sozialversicherung.,184.2706298828125,0
Das heutige Amtsgericht entstand mit der Zusammenlegung der Amtsgerichte Salzgitter - Bad und Salzgitter - Salder in dem Jahr 1973.,557.3195190429688,Das heutige Amtsgericht entstanden mit der Zusammenlegung der Amtsgerichte Salzgitter - Bad und Salzgitter - Salder in dem Jahr 1973.,541.450927734375,0
Auch das Justizsystem des Staates erfuhr damals eine Erneuerung.,5663.50390625,Auch das Justizsystem des Staates erfuhren damals eine Erneuerung.,3504.614013671875,0
"Da die Verbreitung der Kernenergie überall auf großen Widerstand stoße, führe an Öl, Kohle und Gas kein Weg vorbei.",1329.6065673828125,"Da die Verbreitung der Kernenergie überall auf großen Widerstand stoßen, führe an Öl, Kohle und Gas kein Weg vorbei.",1359.7127685546875,1
