Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
"The person who best explains this, and helps me out the best with my question will be REWARDED WITH TEN POINTS!!!!!!!",385.7541198730469,"The person who best explain this, and helps me out the best with my question will be REWARDED WITH TEN POINTS!!!!!!!",330.529052734375,0
"The second point I would like to make is that we would have preferred it if the guidelines had been added to the Regulation in the form of an annex, as we and Mrs Mccarthy, as rapporteurs for the general Regulation, had asked.",103.37674713134766,"The second point I would like to make 'm that we would have preferred it if the guidelines had been added to the Regulation in the form of an annex, as we and Mrs Mccarthy, as rapporteurs for the general Regulation, had asked.",217.91046142578125,1
"She feeds well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",192.41004943847656,"She feed well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",200.18234252929688,1
This procedure guarantees that all countries applying for membership are treated equally.,771.4339599609375,This procedure guarantee that all countries applying for membership are treated equally.,997.5321044921875,1
"This knee-jerk reaction presumes that China's current slowdown is but a prelude to more growth disappointments to come – a presumption that reflects widespread and longstanding fears of a broad array of disaster scenarios, ranging from social unrest and environmental catastrophes to housing bubbles and shadow-banking blow-ups.",180.36473083496094,"This knee-jerk reaction presume that China's current slowdown is but a prelude to more growth disappointments to come – a presumption that reflects widespread and longstanding fears of a broad array of disaster scenarios, ranging from social unrest and environmental catastrophes to housing bubbles and shadow-banking blow-ups.",232.96022033691406,1
The doctor begs them to stop intermarrying but they say they have to keep the blood pure.,446.19610595703125,The doctor beg them to stop intermarrying but they say they have to keep the blood pure.,733.4292602539062,1
"As I recall, this bus drops you off near the Opera in Paris.",814.0012817382812,"As I recall, this bus drop you off near the Opera in Paris.",1279.9664306640625,1
"Brass melts at just under 2000F which is a bright yellow heat, not red hot.",110.3553695678711,"Brass melt at just under 2000F which is a bright yellow heat, not red hot.",100.29469299316406,0
"The Kerry camp blames Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",592.8237915039062,"The Kerry camp blame Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",525.3558349609375,0
"- With a view to enabling the assessment of the effect of the programme, among others on the convergence of high level training for trainers, the evaluator recommends the preparation of a strategy document, to be finalised before the new Pericles enters into effect.",208.89398193359375,"- With a view to enabling the assessment of the effect of the programme, among others on the convergence of high level training for trainers, the evaluator recommend the preparation of a strategy document, to be finalised before the new Pericles enters into effect.",198.47540283203125,0
"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",251.4272003173828,"If you move the line upward, the distance between the moving line and the nearest parallel line below remain constant, and the perpendicular line above the moving line contracts.",279.3816833496094,1
"The second point I would like to make is that we would have preferred it if the guidelines had been added to the Regulation in the form of an annex, as we and Mrs Mccarthy, as rapporteurs for the general Regulation, had asked.",103.37674713134766,"The second point I would like to make am that we would have preferred it if the guidelines had been added to the Regulation in the form of an annex, as we and Mrs Mccarthy, as rapporteurs for the general Regulation, had asked.",146.0310821533203,1
the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist is not in dispute.,324.155029296875,the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist 'm not in dispute.,1822.0406494140625,1
"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party requests termination at least 30 days prior to the end of the then-current term.",198.81024169921875,"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party request termination at least 30 days prior to the end of the then-current term.",220.1643524169922,1
Eon’s fixed rate tariff costs £760 and Avro Energy customers would pay around £760 for its Simple and Select tariff.,693.5906982421875,Eon’s fixed rate tariff cost £760 and Avro Energy customers would pay around £760 for its Simple and Select tariff.,681.127685546875,0
"The Commission accepts all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",237.91769409179688,"The Commission accept all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",267.9803771972656,1
"If a Turkish employee quits, then the Turkish work councils come.",2781.429443359375,"If a Turkish employee quit, then the Turkish work councils come.",8713.2021484375,1
A level that in both cases is at the top of the EU.,977.4160766601562,A level that in both cases am at the top of the EU.,5041.9345703125,1
It reminds me too much of the ARVN officers who were secretly working for the other side in Vietnam.,253.88282775878906,It remind me too much of the ARVN officers who were secretly working for the other side in Vietnam.,317.8563537597656,1
And that explains the delay in the signing of a formal defense agreement that was at the heart of Sri Lankan President Chandrika Kumaratunga 's four-day visit to India recently.,126.44091033935547,And that explain the delay in the signing of a formal defense agreement that was at the heart of Sri Lankan President Chandrika Kumaratunga 's four-day visit to India recently.,161.89089965820312,1
Plus she plans a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,361.91033935546875,Plus she plan a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,399.32196044921875,1
Their report highlights one stark fact from the start:,4105.7265625,Their report highlight one stark fact from the start:,3651.507080078125,0
"Their service sucks to start off with, people are cruel and ignorant.",542.0703735351562,"Their service suck to start off with, people are cruel and ignorant.",763.8251953125,1
"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",172.95201110839844,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remain among the best recruiting posters for al-Qaida with young Muslim men.",179.04244995117188,1
"The latest figures relate to the 24th of October last year, and tell us that our diesel costs 1,335 euros per litre, compared with the eurozone average of 1,165 euros.",51.86117935180664,"The latest figures relate to the 24th of October last year, and tell us that our diesel cost 1,335 euros per litre, compared with the eurozone average of 1,165 euros.",51.986263275146484,1
The oldest known historical reference to the city is to be found on an inscription of conquered sites at Thutmose 's temple at Karnak.,124.22725677490234,The oldest known historical reference to the city am to be found on an inscription of conquered sites at Thutmose 's temple at Karnak.,281.3071594238281,1
The best there is are days when the jigsaw assumes its own meaning and I no longer care what picture is emerging.,472.74627685546875,The best there is are days when the jigsaw assume its own meaning and I no longer care what picture is emerging.,544.12353515625,1
The purpose of these CRTC hearings is to field responses from industry stakeholders and the public.,186.7418670654297,The purpose of these CRTC hearings am to field responses from industry stakeholders and the public.,1086.1297607421875,1
"The mycelium infuses all landscapes, it holds soils together, it's extremely tenacious.",1307.21728515625,"The mycelium infuses all landscapes, it hold soils together, it's extremely tenacious.",1466.7396240234375,1
"To a certain extent, this reminds me of my previous activity in the Committee on Budgets and in the Committee on Budgetary Control.",155.80526733398438,"To a certain extent, this remind me of my previous activity in the Committee on Budgets and in the Committee on Budgetary Control.",164.05177307128906,1
"""The book -- I guess one way, one thing to think about it is -- one of the themes would be, I was given a charge to keep.",388.46551513671875,"""The book -- I guess one way, one thing to think about it 'm -- one of the themes would be, I was given a charge to keep.",625.072509765625,1
The purpose of these CRTC hearings is to field responses from industry stakeholders and the public.,186.7418670654297,The purpose of these CRTC hearings 'm to field responses from industry stakeholders and the public.,3004.166015625,1
"The problem is that the rate drops sharply from 71% to 57% among women in their 30's, as inflexible working environments and a lack of affordable childcare undermine their ability to continue investing in their careers.",128.24290466308594,"The problem is that the rate drop sharply from 71% to 57% among women in their 30's, as inflexible working environments and a lack of affordable childcare undermine their ability to continue investing in their careers.",138.36721801757812,1
"Some writers mix the stella maris with the remora, a tiny fish that sticks to the rudder of a vessel and brings it to a halt.",161.52139282226562,"Some writers mix the stella maris with the remora, a tiny fish that stick to the rudder of a vessel and brings it to a halt.",181.89076232910156,1
the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist is not in dispute.,324.155029296875,the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist am not in dispute.,668.2039184570312,1
"You need a lot of money for hotels, airfare, seeing the sites, food, local transport - you name it but life costs.",279.5972900390625,"You need a lot of money for hotels, airfare, seeing the sites, food, local transport - you name it but life cost.",268.58599853515625,0
"That band is involved in a local competition which promises a $5000 first prize, which they would like to win in order to donate it to the benefit fund which they have started.",160.30914306640625,"That band is involved in a local competition which promise a $5000 first prize, which they would like to win in order to donate it to the benefit fund which they have started.",209.00628662109375,1
She is just being friendly in public because she does not want to offend you and she treats you like any other friend.,157.695068359375,She is just being friendly in public because she does not want to offend you and she treat you like any other friend.,234.8018035888672,1
"I believe ENE will continue to be range bound, but in case it is not, I do n't want to forgo 50% of my option premium.",188.340087890625,"I believe ENE will continue to be range bound, but in case it am not, I do n't want to forgo 50% of my option premium.",302.18304443359375,1
"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now is, ""At The Laundry Tub.""",250.10733032226562,"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now 'm, ""At The Laundry Tub.""",828.6624145507812,1
But a significant gender gap remains in terms of the return on human capital.,618.95166015625,But a significant gender gap remain in terms of the return on human capital.,710.4959716796875,1
"He needs a shower, and he picks his nose all the time.",253.6267852783203,"He needs a shower, and he pick his nose all the time.",248.92813110351562,0
And when I move it I guess he figures I 'm playing. x.x,2271.725341796875,And when I move it I guess he figure I 'm playing. x.x,2301.88525390625,1
"Point is: You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong, you 'll have to fight to get it resolved.",237.1196746826172,"Point 'm: You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong, you 'll have to fight to get it resolved.",230.22967529296875,0
Peggy Banczak is the ENA lawyer who handles Mexico.,8053.96923828125,Peggy Banczak is the ENA lawyer who handle Mexico.,11106.265625,1
"The probe began in June, focusing on Mr Winterkorn and brand chief Herbert Diess, who remains at the car maker.",5165.35595703125,"The probe began in June, focusing on Mr Winterkorn and brand chief Herbert Diess, who remain at the car maker.",4249.54638671875,0
"Paul Craig Roberts, writing for The American Conservative, said in July of 2005 that ""As a result of many years of persistent trade surpluses with the United States, the Japanese government holds dollar reserves of approximately $1 trillion.",100.7835922241211,"Paul Craig Roberts, writing for The American Conservative, said in July of 2005 that ""As a result of many years of persistent trade surpluses with the United States, the Japanese government hold dollar reserves of approximately $1 trillion.",100.99195098876953,1
"This holds up to 30,000 times its mass.",90.20279693603516,"This hold up to 30,000 times its mass.",147.98590087890625,1
"(The only other choice for the Arabs is to leave their oil in the ground.) """,544.243408203125,"(The only other choice for the Arabs 'm to leave their oil in the ground.) """,7265.248046875,1
"But the lack of specific guidelines here is particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",56.048240661621094,"But the lack of specific guidelines here 'm particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",131.27276611328125,1
"This costs absolutely nothing, and will take about one minute of your time.",98.20828247070312,"This cost absolutely nothing, and will take about one minute of your time.",149.2266845703125,1
"This is because PivotTable views use the Microsoft Office PivotTable Component, and Excel PivotTable reports either do not support certain PivotTable list features, or they implement some features differently.",249.42942810058594,"This am because PivotTable views use the Microsoft Office PivotTable Component, and Excel PivotTable reports either do not support certain PivotTable list features, or they implement some features differently.",545.1917114257812,1
The United States has shown that it holds negotiations in contempt.,1498.8782958984375,The United States has shown that it hold negotiations in contempt.,2062.276123046875,1
"If the sets S and T considered are empty or singletons, the theorem holds vacuously or trivially.",459.6972351074219,"If the sets S and T considered are empty or singletons, the theorem hold vacuously or trivially.",507.1271057128906,1
"If you want a doctor who will lie to you and say he will operate and then change his mind, and not know what he is talking about when he recommends procedures at other hospitals and says they are what you need, when they will not work for you, go to this doctor...he is the one for you.",111.8729476928711,"If you want a doctor who will lie to you and say he will operate and then change his mind, and not know what he is talking about when he recommend procedures at other hospitals and says they are what you need, when they will not work for you, go to this doctor...he is the one for you.",109.53130340576172,0
"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seeks to explain human behavior as intrinsically linked with the environment.",191.98875427246094,"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seek to explain human behavior as intrinsically linked with the environment.",204.5787353515625,1
Was wondering if anyone knew a rough estimate of how much it costs with travel and training,3329.916748046875,Was wondering if anyone knew a rough estimate of how much it cost with travel and training,3180.5361328125,0
"""Land of the kike home of the wop,"" says Compson to himself when he buys a bun from a small Italian girl.",2267.585693359375,"""Land of the kike home of the wop,"" says Compson to himself when he buy a bun from a small Italian girl.",2353.970703125,1
The other path holds great opportunity:,18772.45703125,The other path hold great opportunity:,25428.630859375,1
"“While much of the digital transition is unprecedented in the United States, the peaceful transition of power is not,” Obama special assistant Kori Schulman wrote in a blog post Monday.",238.5518035888672,"“While much of the digital transition is unprecedented in the United States, the peaceful transition of power am not,” Obama special assistant Kori Schulman wrote in a blog post Monday.",405.8500671386719,1
"The conclusion is that we must make the case for guidelines to be broad, indicative and flexible to assist our programme managers and fund-users and to get the maximum potential out of our new fields of regeneration.",251.651611328125,"The conclusion 'm that we must make the case for guidelines to be broad, indicative and flexible to assist our programme managers and fund-users and to get the maximum potential out of our new fields of regeneration.",843.2947998046875,1
PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their carefully adhering to directions.,501.0224914550781,PLEASE REMEMBER that this program remain successful because of the honesty and integrity of the participants and by their carefully adhering to directions.,543.686767578125,1
This program remains successful because of the honesty and integrity of the participants.,240.76364135742188,This program remain successful because of the honesty and integrity of the participants.,253.2082061767578,1
"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now is, ""At The Laundry Tub.""",250.10733032226562,"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now am, ""At The Laundry Tub.""",378.7620849609375,1
"But the lack of specific guidelines here is particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",56.048240661621094,"But the lack of specific guidelines here am particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",74.90715026855469,1
"""The book -- I guess one way, one thing to think about it is -- one of the themes would be, I was given a charge to keep.",388.46551513671875,"""The book -- I guess one way, one thing to think about it am -- one of the themes would be, I was given a charge to keep.",513.5225219726562,1
"But the opportunity for the renaissance of the railways is at hand, and that is what we should strive for.",35.81224822998047,"But the opportunity for the renaissance of the railways am at hand, and that is what we should strive for.",134.3129119873047,1
"Thanks to repeated deployments to Iraq and Afghanistan, recruiting is at an all-time low.",60.81199645996094,"Thanks to repeated deployments to Iraq and Afghanistan, recruiting am at an all-time low.",274.6417541503906,1
"These 22 countries, with all their oil and natural resources, have a combined GDP smaller than that of Netherlands plus Belgium and equal to half of the GDP of California alone.",87.92672729492188,"These 22 countries, with all their oil and natural resources, 've a combined GDP smaller than that of Netherlands plus Belgium and equal to half of the GDP of California alone.",216.99002075195312,1
The feeling of being swept along and of uncertainty as regards the future prevents you from seeing things in any perspective whatsoever.,342.6996765136719,The feeling of being swept along and of uncertainty as regards the future prevent you from seeing things in any perspective whatsoever.,330.36907958984375,0
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,115.7029037475586,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,117.49962615966797,1
"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mentions his name.",532.4658813476562,"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mention his name.",546.6124267578125,1
She answers all questions asked and provides the best service i have ever seen.,777.733154296875,She answer all questions asked and provides the best service i have ever seen.,763.7826538085938,0
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",126.4658203125,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",148.39512634277344,1
"He needs a shower, and he picks his nose all the time.",253.6267852783203,"He needs a shower, and he pick his nose all the time.",248.92813110351562,0
It concentrates on combating unemployment and ensuring that everyone has a job.,110.97249603271484,It concentrate on combating unemployment and ensuring that everyone has a job.,108.9151840209961,0
The frequent reports from Algeria about the murders of hundreds of civilians in one village or another by other Algerians have nothing to do with Israel.,107.19266510009766,The frequent reports from Algeria about the murders of hundreds of civilians in one village or another by other Algerians 've nothing to do with Israel.,272.7629089355469,1
It then proposes the creation of a European quality mark based on respect for the environmental criteria for production.,782.2047119140625,It then propose the creation of a European quality mark based on respect for the environmental criteria for production.,1010.885986328125,1
"Unemployent stays low because half the population oversees those ""out of the workforce"", the dregs, the rabble, the enemy?",1057.4381103515625,"Unemployent stay low because half the population oversees those ""out of the workforce"", the dregs, the rabble, the enemy?",1220.151123046875,1
"The Commission accepts all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",237.91769409179688,"The Commission accept all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",267.9803771972656,1
iv) Customer authorizes the Company to take any of the following actions (in any particular order):,295.7369384765625,iv) Customer authorize the Company to take any of the following actions (in any particular order):,378.4855041503906,1
"Her neck pushes forward in vein-accentuating confrontation, her hands shake.",11304.7060546875,"Her neck push forward in vein-accentuating confrontation, her hands shake.",13224.4208984375,1
"""Land of the kike home of the wop,"" says Compson to himself when he buys a bun from a small Italian girl.",2267.585693359375,"""Land of the kike home of the wop,"" says Compson to himself when he buy a bun from a small Italian girl.",2353.970703125,1
"Abortion kills human life - it matters not if you kill it at 6 weeks or at 26 weeks, it 's still the unnatural, violent death of a human baby for the sake of convenience.",186.27896118164062,"Abortion kill human life - it matters not if you kill it at 6 weeks or at 26 weeks, it 's still the unnatural, violent death of a human baby for the sake of convenience.",180.8717498779297,0
"Since then, I now use a professional horse hauling service with people who ride with my horse to keep an eye on him, stop every few hours for water, and their trailers all have super smooth suspension.",477.73052978515625,"Since then, I now use a professional horse hauling service with people who ride with my horse to keep an eye on him, stop every few hours for water, and their trailers all 've super smooth suspension.",748.3921508789062,1
The setting of mandatory measures requires proper consultation of the parties involved.,651.1383056640625,The setting of mandatory measures require proper consultation of the parties involved.,813.8487548828125,1
"For the quality, the prices ($4-$6) have to be the best in town.",393.6929016113281,"For the quality, the prices ($4-$6) 've to be the best in town.",948.1648559570312,1
"Both towns have airports that are served regularly from the larger cities such as Sao Paulo, Rio de Janeiro and Buenos Aires.",114.18585205078125,"Both towns 've airports that are served regularly from the larger cities such as Sao Paulo, Rio de Janeiro and Buenos Aires.",267.00921630859375,1
As the evaluation report also mentions (p. 14) that the organisation of Pericles actions covered all the areas relevant to the protection of the euro:,543.8571166992188,As the evaluation report also mention (p. 14) that the organisation of Pericles actions covered all the areas relevant to the protection of the euro:,572.2265625,1
"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party requests termination at least 30 days prior to the end of the then-current term.",198.81024169921875,"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party request termination at least 30 days prior to the end of the then-current term.",220.1643524169922,1
"She feeds well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",192.41004943847656,"She feed well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",200.18234252929688,1
"Shakespeare's will scarcely mentions his wife, Anne, who was probably entitled to one third of his estate automatically.",2035.4166259765625,"Shakespeare's will scarcely mention his wife, Anne, who was probably entitled to one third of his estate automatically.",1711.20068359375,0
vii) Upon a force majeure event that materially prevents or impedes a party from performing its obligations hereunder for a period of more than 10 business days.,89.0910415649414,vii) Upon a force majeure event that materially prevent or impedes a party from performing its obligations hereunder for a period of more than 10 business days.,131.01150512695312,1
"The 22 member countries of the Arab league, from Mauritania to the Gulf States, have a total population of 300 millions, larger than the US and almost as large as the EU before its expansion.",34.30183792114258,"The 22 member countries of the Arab league, from Mauritania to the Gulf States, 've a total population of 300 millions, larger than the US and almost as large as the EU before its expansion.",64.98126220703125,1
Plus she plans a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,361.91033935546875,Plus she plan a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,399.32196044921875,1
"We know that the refiners already have refineries producing clean diesel, but not for Europe. For the United States and Japan.",529.0673828125,"We know that the refiners already 've refineries producing clean diesel, but not for Europe. For the United States and Japan.",1773.7752685546875,1
"In the lower part, there are three palm trees overlooking the sea, which represent the love that the people of this Island have for their land.",108.03179168701172,"In the lower part, there are three palm trees overlooking the sea, which represent the love that the people of this Island 've for their land.",231.50611877441406,1
which flights from pittsburgh to atlanta have the lowest coach class fares,237.27565002441406,which flights from pittsburgh to atlanta 've the lowest coach class fares,909.0211791992188,1
"The Kerry camp blames Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",592.8237915039062,"The Kerry camp blame Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",525.3558349609375,0
The points system acts as a guide to sort out the best candidates.,945.2527465820312,The points system act as a guide to sort out the best candidates.,1191.7283935546875,1
And when I move it I guess he figures I 'm playing. x.x,2271.725341796875,And when I move it I guess he figure I 'm playing. x.x,2301.88525390625,1
Open the door and let him out and see how he acts.,214.15370178222656,Open the door and let him out and see how he act.,353.23370361328125,1
"The color of these is that of the ground itself, and on this strange deadness the melting air presses with an almost human weight.",837.7993774414062,"The color of these is that of the ground itself, and on this strange deadness the melting air press with an almost human weight.",710.9090576171875,0
"But the evidence is clear, and it demands action.",178.4055938720703,"But the evidence is clear, and it demand action.",241.3721923828125,1
She is just being friendly in public because she does not want to offend you and she treats you like any other friend.,157.695068359375,She is just being friendly in public because she does not want to offend you and she treat you like any other friend.,234.8018035888672,1
We hope that those considering rejection of these amendments have very powerful reasons to offer to both Parliament and their citizens who are seeking employment.,1251.395751953125,We hope that those considering rejection of these amendments 've very powerful reasons to offer to both Parliament and their citizens who are seeking employment.,2596.6455078125,1
"But air traffic controllers in Baghdad have no record of the flights, which supposedly took off between July 2004 and July 2005.",36.13090133666992,"But air traffic controllers in Baghdad 've no record of the flights, which supposedly took off between July 2004 and July 2005.",80.41938018798828,1
It sounds like a firmware issue and the camera requires a re-boot just like what happens in a computer - needs a re-start from time to time but it should n't be happening in a camera.,120.72615051269531,It sounds like a firmware issue and the camera require a re-boot just like what happens in a computer - needs a re-start from time to time but it should n't be happening in a camera.,123.7531509399414,1
"The Neocons in the CPA have all sorts of ulterior motives and social experiments they want to impose on the Iraqi people, including Polish-style economic shock therapy, some sort of sweetheart deal for Israel, and maybe even breaking the country up into three parts.",147.33131408691406,"The Neocons in the CPA 've all sorts of ulterior motives and social experiments they want to impose on the Iraqi people, including Polish-style economic shock therapy, some sort of sweetheart deal for Israel, and maybe even breaking the country up into three parts.",194.3309783935547,1
"At times I suspect that the world would be glad to see the last of its Christianity, and that it is the persistency of the Jews that prevents it.",85.76161193847656,"At times I suspect that the world would be glad to see the last of its Christianity, and that it is the persistency of the Jews that prevent it.",92.5458984375,1
"Sustainable development also requires proper consideration of the health, social and economic impact of the measures envisaged.",135.23544311523438,"Sustainable development also require proper consideration of the health, social and economic impact of the measures envisaged.",143.4455108642578,1
We have shown that the future of the audio-visual industry is a debate which crosses all political and national boundaries.,175.25173950195312,We have shown that the future of the audio-visual industry is a debate which cross all political and national boundaries.,232.2642059326172,1
It drives Mum mad.,24184.189453125,It drive Mum mad.,34993.72265625,1
"Many people at Enron already have this type of chair, but we rarely, if ever, have a surplus because they are so popular.",504.07537841796875,"Many people at Enron already 've this type of chair, but we rarely, if ever, have a surplus because they are so popular.",1136.9989013671875,1
My boyfriend has one and when she 's hungry she attacks the pinkie right away.,1322.7548828125,My boyfriend has one and when she 's hungry she attack the pinkie right away.,1556.85400390625,1
I saw a site that charges $0.70 per mile.,1024.19677734375,I saw a site that charge $0.70 per mile.,1820.32470703125,1
He mentions his wife 's death having an effect on him.,431.1145324707031,He mention his wife 's death having an effect on him.,407.5516052246094,0
"The yarns of seamen have a direct simplicity, the whole meaning of which lies within the shell of a cracked nut.",317.3655090332031,"The yarns of seamen 've a direct simplicity, the whole meaning of which lies within the shell of a cracked nut.",658.097900390625,1
"There are many legends among seafaring people of a bright fish so hot that it shines in the deepest water, a star dropped and finned from God, an alchemical mystery, the union of fire and water, coniuntis oppositorum that transforms itself and others.",696.824462890625,"There are many legends among seafaring people of a bright fish so hot that it shine in the deepest water, a star dropped and finned from God, an alchemical mystery, the union of fire and water, coniuntis oppositorum that transforms itself and others.",733.5086669921875,1
"Iron is an essential element the body requires to produce hemoglobin, the protein found in red blood cells that 's responsible for transporting oxygen to tissues in the body.",38.352359771728516,"Iron is an essential element the body require to produce hemoglobin, the protein found in red blood cells that 's responsible for transporting oxygen to tissues in the body.",43.48271942138672,1
"(8) This Directive seeks to achieve a high level of protection for the environment by reducing the potential environmental impact of EUPs, which will ultimately be beneficial to consumers and other end-users.",70.77401733398438,"(8) This Directive seek to achieve a high level of protection for the environment by reducing the potential environmental impact of EUPs, which will ultimately be beneficial to consumers and other end-users.",82.30943298339844,1
"When you open an Access file, if Access does n't find a referenced file in the specified location, it searches for the reference as follows.",201.35797119140625,"When you open an Access file, if Access does n't find a referenced file in the specified location, it search for the reference as follows.",204.4149169921875,1
Other shops around this city have MUCH NICER and more TRANSPARENT owners.,1059.3135986328125,Other shops around this city 've MUCH NICER and more TRANSPARENT owners.,2637.262451171875,1
"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seeks to explain human behavior as intrinsically linked with the environment.",191.98875427246094,"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seek to explain human behavior as intrinsically linked with the environment.",204.5787353515625,1
"Loads of places have geographical hazards, if you are constantly paranoid, you 'll never get anywhere without a sense of adventure.",453.6168212890625,"Loads of places 've geographical hazards, if you are constantly paranoid, you 'll never get anywhere without a sense of adventure.",729.2410278320312,1
"Busy-minded people, with their head-culture that touches all surfaces, have heard of Einstein.",1425.86328125,"Busy-minded people, with their head-culture that touch all surfaces, have heard of Einstein.",1437.0478515625,1
The report mentions best practice and standards in health care.,1384.507080078125,The report mention best practice and standards in health care.,1931.4029541015625,1
"Note that the No ""Out"" version requires us to pay the premium on Tuesday!",2359.91943359375,"Note that the No ""Out"" version require us to pay the premium on Tuesday!",2370.2744140625,1
This is a thought that sometimes crosses Jewish minds.,1551.398193359375,This is a thought that sometimes cross Jewish minds.,2342.046630859375,1
"It is not as precise as a pelham bit because it only uses one rein, though the modern ones have two or three slots on which to put the reins.",408.00390625,"It is not as precise as a pelham bit because it only uses one rein, though the modern ones 've two or three slots on which to put the reins.",751.0343017578125,1
"If Access does n't find a RefLibPaths key, it searches for the referenced file in the locations listed below in the following order:",163.47703552246094,"If Access does n't find a RefLibPaths key, it search for the referenced file in the locations listed below in the following order:",174.4921112060547,1
"All of these problems have solutions, at least in the short to medium run.",40.74150085449219,"All of these problems 've solutions, at least in the short to medium run.",459.696533203125,1
"The teachers all have favourites, that Hermione Granger –",4003.41015625,"The teachers all 've favourites, that Hermione Granger –",17919.517578125,1
"It acts queerly on my nerves (through the feet, as it were), because I feel that a good part of this dust must be ground out of human bone.",236.41958618164062,"It act queerly on my nerves (through the feet, as it were), because I feel that a good part of this dust must be ground out of human bone.",221.81825256347656,0
Suicide murders also have nothing to do with poverty and despair.,1063.1248779296875,Suicide murders also 've nothing to do with poverty and despair.,11384.69140625,1
