Sen,Sen_ppl,Wrong_Sen,Wrong_Sen_ppl,Score
Their report highlights one stark fact from the start:,4729.87353515625,Their report highlight one stark fact from the start:,4891.49169921875,1
"Their service sucks to start off with, people are cruel and ignorant.",779.61083984375,"Their service suck to start off with, people are cruel and ignorant.",1165.05322265625,1
"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",204.46453857421875,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remain among the best recruiting posters for al-Qaida with young Muslim men.",227.7740936279297,1
"The latest figures relate to the 24th of October last year, and tell us that our diesel costs 1,335 euros per litre, compared with the eurozone average of 1,165 euros.",34.22229766845703,"The latest figures relate to the 24th of October last year, and tell us that our diesel cost 1,335 euros per litre, compared with the eurozone average of 1,165 euros.",38.38375473022461,1
The oldest known historical reference to the city is to be found on an inscription of conquered sites at Thutmose 's temple at Karnak.,84.68351745605469,The oldest known historical reference to the city am to be found on an inscription of conquered sites at Thutmose 's temple at Karnak.,128.63653564453125,1
The best there is are days when the jigsaw assumes its own meaning and I no longer care what picture is emerging.,605.1564331054688,The best there is are days when the jigsaw assume its own meaning and I no longer care what picture is emerging.,910.7001953125,1
The purpose of these CRTC hearings is to field responses from industry stakeholders and the public.,178.5495147705078,The purpose of these CRTC hearings am to field responses from industry stakeholders and the public.,663.3453979492188,1
"The mycelium infuses all landscapes, it holds soils together, it's extremely tenacious.",594.146240234375,"The mycelium infuses all landscapes, it hold soils together, it's extremely tenacious.",651.6949462890625,1
"To a certain extent, this reminds me of my previous activity in the Committee on Budgets and in the Committee on Budgetary Control.",117.31057739257812,"To a certain extent, this remind me of my previous activity in the Committee on Budgets and in the Committee on Budgetary Control.",140.9215087890625,1
"""The book -- I guess one way, one thing to think about it is -- one of the themes would be, I was given a charge to keep.",576.740966796875,"""The book -- I guess one way, one thing to think about it 'm -- one of the themes would be, I was given a charge to keep.",1034.61572265625,1
The purpose of these CRTC hearings is to field responses from industry stakeholders and the public.,178.5495147705078,The purpose of these CRTC hearings 'm to field responses from industry stakeholders and the public.,3206.496337890625,1
"The problem is that the rate drops sharply from 71% to 57% among women in their 30's, as inflexible working environments and a lack of affordable childcare undermine their ability to continue investing in their careers.",117.85690307617188,"The problem is that the rate drop sharply from 71% to 57% among women in their 30's, as inflexible working environments and a lack of affordable childcare undermine their ability to continue investing in their careers.",115.4957504272461,0
"Some writers mix the stella maris with the remora, a tiny fish that sticks to the rudder of a vessel and brings it to a halt.",229.99705505371094,"Some writers mix the stella maris with the remora, a tiny fish that stick to the rudder of a vessel and brings it to a halt.",242.04031372070312,1
the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist is not in dispute.,324.0511779785156,the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist am not in dispute.,743.9627075195312,1
"You need a lot of money for hotels, airfare, seeing the sites, food, local transport - you name it but life costs.",501.7538146972656,"You need a lot of money for hotels, airfare, seeing the sites, food, local transport - you name it but life cost.",510.6324768066406,1
"That band is involved in a local competition which promises a $5000 first prize, which they would like to win in order to donate it to the benefit fund which they have started.",159.65133666992188,"That band is involved in a local competition which promise a $5000 first prize, which they would like to win in order to donate it to the benefit fund which they have started.",170.80905151367188,1
She is just being friendly in public because she does not want to offend you and she treats you like any other friend.,84.28289031982422,She is just being friendly in public because she does not want to offend you and she treat you like any other friend.,128.39453125,1
"I believe ENE will continue to be range bound, but in case it is not, I do n't want to forgo 50% of my option premium.",253.1769561767578,"I believe ENE will continue to be range bound, but in case it am not, I do n't want to forgo 50% of my option premium.",341.3150939941406,1
"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now is, ""At The Laundry Tub.""",500.19964599609375,"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now 'm, ""At The Laundry Tub.""",1104.5328369140625,1
But a significant gender gap remains in terms of the return on human capital.,411.0784606933594,But a significant gender gap remain in terms of the return on human capital.,596.6090698242188,1
"He needs a shower, and he picks his nose all the time.",465.73406982421875,"He needs a shower, and he pick his nose all the time.",493.7120361328125,1
And when I move it I guess he figures I 'm playing. x.x,7592.08251953125,And when I move it I guess he figure I 'm playing. x.x,10763.7919921875,1
"Point is: You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong, you 'll have to fight to get it resolved.",230.63467407226562,"Point 'm: You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong, you 'll have to fight to get it resolved.",453.03619384765625,1
Peggy Banczak is the ENA lawyer who handles Mexico.,21060.859375,Peggy Banczak is the ENA lawyer who handle Mexico.,26513.759765625,1
"The probe began in June, focusing on Mr Winterkorn and brand chief Herbert Diess, who remains at the car maker.",6373.39599609375,"The probe began in June, focusing on Mr Winterkorn and brand chief Herbert Diess, who remain at the car maker.",5625.82177734375,0
"Paul Craig Roberts, writing for The American Conservative, said in July of 2005 that ""As a result of many years of persistent trade surpluses with the United States, the Japanese government holds dollar reserves of approximately $1 trillion.",112.2442626953125,"Paul Craig Roberts, writing for The American Conservative, said in July of 2005 that ""As a result of many years of persistent trade surpluses with the United States, the Japanese government hold dollar reserves of approximately $1 trillion.",121.18738555908203,1
"This holds up to 30,000 times its mass.",388.669921875,"This hold up to 30,000 times its mass.",249.47914123535156,0
"(The only other choice for the Arabs is to leave their oil in the ground.) """,391.3172607421875,"(The only other choice for the Arabs 'm to leave their oil in the ground.) """,3701.73388671875,1
"But the lack of specific guidelines here is particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",50.23801040649414,"But the lack of specific guidelines here 'm particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",152.67657470703125,1
"This costs absolutely nothing, and will take about one minute of your time.",320.3974609375,"This cost absolutely nothing, and will take about one minute of your time.",461.90325927734375,1
"This is because PivotTable views use the Microsoft Office PivotTable Component, and Excel PivotTable reports either do not support certain PivotTable list features, or they implement some features differently.",207.85548400878906,"This am because PivotTable views use the Microsoft Office PivotTable Component, and Excel PivotTable reports either do not support certain PivotTable list features, or they implement some features differently.",299.73260498046875,1
The United States has shown that it holds negotiations in contempt.,334.4178771972656,The United States has shown that it hold negotiations in contempt.,558.7881469726562,1
"If the sets S and T considered are empty or singletons, the theorem holds vacuously or trivially.",143.21067810058594,"If the sets S and T considered are empty or singletons, the theorem hold vacuously or trivially.",184.91651916503906,1
"If you want a doctor who will lie to you and say he will operate and then change his mind, and not know what he is talking about when he recommends procedures at other hospitals and says they are what you need, when they will not work for you, go to this doctor...he is the one for you.",62.4719352722168,"If you want a doctor who will lie to you and say he will operate and then change his mind, and not know what he is talking about when he recommend procedures at other hospitals and says they are what you need, when they will not work for you, go to this doctor...he is the one for you.",65.667724609375,1
"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seeks to explain human behavior as intrinsically linked with the environment.",153.7378387451172,"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seek to explain human behavior as intrinsically linked with the environment.",176.50436401367188,1
Was wondering if anyone knew a rough estimate of how much it costs with travel and training,1786.822265625,Was wondering if anyone knew a rough estimate of how much it cost with travel and training,2106.416259765625,1
"""Land of the kike home of the wop,"" says Compson to himself when he buys a bun from a small Italian girl.",2429.53564453125,"""Land of the kike home of the wop,"" says Compson to himself when he buy a bun from a small Italian girl.",3284.3681640625,1
The other path holds great opportunity:,25998.953125,The other path hold great opportunity:,62377.8203125,1
"“While much of the digital transition is unprecedented in the United States, the peaceful transition of power is not,” Obama special assistant Kori Schulman wrote in a blog post Monday.",399.9649353027344,"“While much of the digital transition is unprecedented in the United States, the peaceful transition of power am not,” Obama special assistant Kori Schulman wrote in a blog post Monday.",753.17578125,1
"The conclusion is that we must make the case for guidelines to be broad, indicative and flexible to assist our programme managers and fund-users and to get the maximum potential out of our new fields of regeneration.",330.023193359375,"The conclusion 'm that we must make the case for guidelines to be broad, indicative and flexible to assist our programme managers and fund-users and to get the maximum potential out of our new fields of regeneration.",1759.677978515625,1
PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their carefully adhering to directions.,412.6546936035156,PLEASE REMEMBER that this program remain successful because of the honesty and integrity of the participants and by their carefully adhering to directions.,476.785888671875,1
This program remains successful because of the honesty and integrity of the participants.,280.0767517089844,This program remain successful because of the honesty and integrity of the participants.,481.0592956542969,1
"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now is, ""At The Laundry Tub.""",500.19964599609375,"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now am, ""At The Laundry Tub.""",657.8672485351562,1
"But the lack of specific guidelines here is particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",50.23801040649414,"But the lack of specific guidelines here am particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",71.59158325195312,1
"""The book -- I guess one way, one thing to think about it is -- one of the themes would be, I was given a charge to keep.",576.740966796875,"""The book -- I guess one way, one thing to think about it am -- one of the themes would be, I was given a charge to keep.",957.8929443359375,1
"But the opportunity for the renaissance of the railways is at hand, and that is what we should strive for.",28.882192611694336,"But the opportunity for the renaissance of the railways am at hand, and that is what we should strive for.",68.34955596923828,1
"Thanks to repeated deployments to Iraq and Afghanistan, recruiting is at an all-time low.",75.30604553222656,"Thanks to repeated deployments to Iraq and Afghanistan, recruiting am at an all-time low.",252.09347534179688,1
"These 22 countries, with all their oil and natural resources, have a combined GDP smaller than that of Netherlands plus Belgium and equal to half of the GDP of California alone.",70.95611572265625,"These 22 countries, with all their oil and natural resources, 've a combined GDP smaller than that of Netherlands plus Belgium and equal to half of the GDP of California alone.",147.90725708007812,1
The feeling of being swept along and of uncertainty as regards the future prevents you from seeing things in any perspective whatsoever.,192.81600952148438,The feeling of being swept along and of uncertainty as regards the future prevent you from seeing things in any perspective whatsoever.,252.70005798339844,1
The 1616 edition of Ben Jonson's Works names him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,300.5008239746094,The 1616 edition of Ben Jonson's Works name him on the cast lists for Every Man In His Humour (1598) and Sejanus His Fall (1603).,334.6689453125,1
"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mentions his name.",991.5407104492188,"Edward Shinza 's one of the few who did his stretch and got his head split open that time by Her Majesty 's brave boys, and where 's he... back in the Bashi Flats among his old wives, for all I know, no one even mention his name.",1040.8336181640625,1
She answers all questions asked and provides the best service i have ever seen.,1038.0382080078125,She answer all questions asked and provides the best service i have ever seen.,3064.627685546875,1
"It is also a fact that almost everybody in the region blames this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",107.10610961914062,"It is also a fact that almost everybody in the region blame this situation on the United States, on Israel, on Western Civilization, on Judaism and Christianity, on anyone and anything, except themselves.",150.0482940673828,1
"He needs a shower, and he picks his nose all the time.",465.73406982421875,"He needs a shower, and he pick his nose all the time.",493.7120361328125,1
It concentrates on combating unemployment and ensuring that everyone has a job.,243.64349365234375,It concentrate on combating unemployment and ensuring that everyone has a job.,161.5499725341797,0
The frequent reports from Algeria about the murders of hundreds of civilians in one village or another by other Algerians have nothing to do with Israel.,88.45301055908203,The frequent reports from Algeria about the murders of hundreds of civilians in one village or another by other Algerians 've nothing to do with Israel.,188.75267028808594,1
It then proposes the creation of a European quality mark based on respect for the environmental criteria for production.,391.2254638671875,It then propose the creation of a European quality mark based on respect for the environmental criteria for production.,608.1090087890625,1
"Unemployent stays low because half the population oversees those ""out of the workforce"", the dregs, the rabble, the enemy?",1841.5545654296875,"Unemployent stay low because half the population oversees those ""out of the workforce"", the dregs, the rabble, the enemy?",1546.333984375,0
"The Commission accepts all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",178.88519287109375,"The Commission accept all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",246.69424438476562,1
iv) Customer authorizes the Company to take any of the following actions (in any particular order):,347.3747863769531,iv) Customer authorize the Company to take any of the following actions (in any particular order):,440.0609130859375,1
"Her neck pushes forward in vein-accentuating confrontation, her hands shake.",6974.185546875,"Her neck push forward in vein-accentuating confrontation, her hands shake.",5551.509765625,0
"""Land of the kike home of the wop,"" says Compson to himself when he buys a bun from a small Italian girl.",2429.53564453125,"""Land of the kike home of the wop,"" says Compson to himself when he buy a bun from a small Italian girl.",3284.3681640625,1
"Abortion kills human life - it matters not if you kill it at 6 weeks or at 26 weeks, it 's still the unnatural, violent death of a human baby for the sake of convenience.",102.1235122680664,"Abortion kill human life - it matters not if you kill it at 6 weeks or at 26 weeks, it 's still the unnatural, violent death of a human baby for the sake of convenience.",111.17132568359375,1
"Since then, I now use a professional horse hauling service with people who ride with my horse to keep an eye on him, stop every few hours for water, and their trailers all have super smooth suspension.",388.4805603027344,"Since then, I now use a professional horse hauling service with people who ride with my horse to keep an eye on him, stop every few hours for water, and their trailers all 've super smooth suspension.",481.8192138671875,1
The setting of mandatory measures requires proper consultation of the parties involved.,1289.1826171875,The setting of mandatory measures require proper consultation of the parties involved.,1909.845458984375,1
"For the quality, the prices ($4-$6) have to be the best in town.",79.45503997802734,"For the quality, the prices ($4-$6) 've to be the best in town.",365.2868347167969,1
"Both towns have airports that are served regularly from the larger cities such as Sao Paulo, Rio de Janeiro and Buenos Aires.",431.6104736328125,"Both towns 've airports that are served regularly from the larger cities such as Sao Paulo, Rio de Janeiro and Buenos Aires.",1629.5870361328125,1
As the evaluation report also mentions (p. 14) that the organisation of Pericles actions covered all the areas relevant to the protection of the euro:,335.1982116699219,As the evaluation report also mention (p. 14) that the organisation of Pericles actions covered all the areas relevant to the protection of the euro:,358.6435546875,1
"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party requests termination at least 30 days prior to the end of the then-current term.",223.3326416015625,"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party request termination at least 30 days prior to the end of the then-current term.",245.38645935058594,1
"She feeds well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",608.9632568359375,"She feed well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",385.010986328125,0
"Shakespeare's will scarcely mentions his wife, Anne, who was probably entitled to one third of his estate automatically.",872.5113525390625,"Shakespeare's will scarcely mention his wife, Anne, who was probably entitled to one third of his estate automatically.",1008.5743408203125,1
vii) Upon a force majeure event that materially prevents or impedes a party from performing its obligations hereunder for a period of more than 10 business days.,68.91651153564453,vii) Upon a force majeure event that materially prevent or impedes a party from performing its obligations hereunder for a period of more than 10 business days.,106.55411529541016,1
"The 22 member countries of the Arab league, from Mauritania to the Gulf States, have a total population of 300 millions, larger than the US and almost as large as the EU before its expansion.",62.55072021484375,"The 22 member countries of the Arab league, from Mauritania to the Gulf States, 've a total population of 300 millions, larger than the US and almost as large as the EU before its expansion.",112.28607177734375,1
Plus she plans a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,516.0848388671875,Plus she plan a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,578.19873046875,1
"We know that the refiners already have refineries producing clean diesel, but not for Europe. For the United States and Japan.",656.0459594726562,"We know that the refiners already 've refineries producing clean diesel, but not for Europe. For the United States and Japan.",1073.357177734375,1
"In the lower part, there are three palm trees overlooking the sea, which represent the love that the people of this Island have for their land.",57.352081298828125,"In the lower part, there are three palm trees overlooking the sea, which represent the love that the people of this Island 've for their land.",96.55005645751953,1
which flights from pittsburgh to atlanta have the lowest coach class fares,417.953369140625,which flights from pittsburgh to atlanta 've the lowest coach class fares,1226.93701171875,1
"The Kerry camp blames Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",305.1019287109375,"The Kerry camp blame Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",362.0090637207031,1
The points system acts as a guide to sort out the best candidates.,336.0478515625,The points system act as a guide to sort out the best candidates.,414.4434509277344,1
And when I move it I guess he figures I 'm playing. x.x,7592.08251953125,And when I move it I guess he figure I 'm playing. x.x,10763.7919921875,1
Open the door and let him out and see how he acts.,26.031930923461914,Open the door and let him out and see how he act.,47.876346588134766,1
"The color of these is that of the ground itself, and on this strange deadness the melting air presses with an almost human weight.",277.89984130859375,"The color of these is that of the ground itself, and on this strange deadness the melting air press with an almost human weight.",342.78643798828125,1
"But the evidence is clear, and it demands action.",46.116512298583984,"But the evidence is clear, and it demand action.",111.05460357666016,1
She is just being friendly in public because she does not want to offend you and she treats you like any other friend.,84.28289031982422,She is just being friendly in public because she does not want to offend you and she treat you like any other friend.,128.39453125,1
We hope that those considering rejection of these amendments have very powerful reasons to offer to both Parliament and their citizens who are seeking employment.,1363.712646484375,We hope that those considering rejection of these amendments 've very powerful reasons to offer to both Parliament and their citizens who are seeking employment.,2878.267822265625,1
"But air traffic controllers in Baghdad have no record of the flights, which supposedly took off between July 2004 and July 2005.",40.707244873046875,"But air traffic controllers in Baghdad 've no record of the flights, which supposedly took off between July 2004 and July 2005.",120.8065414428711,1
It sounds like a firmware issue and the camera requires a re-boot just like what happens in a computer - needs a re-start from time to time but it should n't be happening in a camera.,170.80116271972656,It sounds like a firmware issue and the camera require a re-boot just like what happens in a computer - needs a re-start from time to time but it should n't be happening in a camera.,186.48861694335938,1
"The Neocons in the CPA have all sorts of ulterior motives and social experiments they want to impose on the Iraqi people, including Polish-style economic shock therapy, some sort of sweetheart deal for Israel, and maybe even breaking the country up into three parts.",90.2635498046875,"The Neocons in the CPA 've all sorts of ulterior motives and social experiments they want to impose on the Iraqi people, including Polish-style economic shock therapy, some sort of sweetheart deal for Israel, and maybe even breaking the country up into three parts.",158.49075317382812,1
"At times I suspect that the world would be glad to see the last of its Christianity, and that it is the persistency of the Jews that prevents it.",136.09375,"At times I suspect that the world would be glad to see the last of its Christianity, and that it is the persistency of the Jews that prevent it.",150.13453674316406,1
"Sustainable development also requires proper consideration of the health, social and economic impact of the measures envisaged.",157.4391632080078,"Sustainable development also require proper consideration of the health, social and economic impact of the measures envisaged.",180.37127685546875,1
We have shown that the future of the audio-visual industry is a debate which crosses all political and national boundaries.,343.535400390625,We have shown that the future of the audio-visual industry is a debate which cross all political and national boundaries.,405.7202453613281,1
It drives Mum mad.,716948.625,It drive Mum mad.,560096.625,0
"Many people at Enron already have this type of chair, but we rarely, if ever, have a surplus because they are so popular.",358.884765625,"Many people at Enron already 've this type of chair, but we rarely, if ever, have a surplus because they are so popular.",752.9879760742188,1
My boyfriend has one and when she 's hungry she attacks the pinkie right away.,2890.40673828125,My boyfriend has one and when she 's hungry she attack the pinkie right away.,4024.2109375,1
I saw a site that charges $0.70 per mile.,405.12347412109375,I saw a site that charge $0.70 per mile.,516.5422973632812,1
He mentions his wife 's death having an effect on him.,683.0652465820312,He mention his wife 's death having an effect on him.,620.5717163085938,0
"The yarns of seamen have a direct simplicity, the whole meaning of which lies within the shell of a cracked nut.",296.7017822265625,"The yarns of seamen 've a direct simplicity, the whole meaning of which lies within the shell of a cracked nut.",498.30633544921875,1
"There are many legends among seafaring people of a bright fish so hot that it shines in the deepest water, a star dropped and finned from God, an alchemical mystery, the union of fire and water, coniuntis oppositorum that transforms itself and others.",235.22695922851562,"There are many legends among seafaring people of a bright fish so hot that it shine in the deepest water, a star dropped and finned from God, an alchemical mystery, the union of fire and water, coniuntis oppositorum that transforms itself and others.",266.9010009765625,1
"Iron is an essential element the body requires to produce hemoglobin, the protein found in red blood cells that 's responsible for transporting oxygen to tissues in the body.",31.66522216796875,"Iron is an essential element the body require to produce hemoglobin, the protein found in red blood cells that 's responsible for transporting oxygen to tissues in the body.",36.355159759521484,1
"(8) This Directive seeks to achieve a high level of protection for the environment by reducing the potential environmental impact of EUPs, which will ultimately be beneficial to consumers and other end-users.",100.32070922851562,"(8) This Directive seek to achieve a high level of protection for the environment by reducing the potential environmental impact of EUPs, which will ultimately be beneficial to consumers and other end-users.",117.6129150390625,1
"When you open an Access file, if Access does n't find a referenced file in the specified location, it searches for the reference as follows.",121.53315734863281,"When you open an Access file, if Access does n't find a referenced file in the specified location, it search for the reference as follows.",150.43084716796875,1
Other shops around this city have MUCH NICER and more TRANSPARENT owners.,2012.73095703125,Other shops around this city 've MUCH NICER and more TRANSPARENT owners.,5466.09326171875,1
"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seeks to explain human behavior as intrinsically linked with the environment.",153.7378387451172,"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seek to explain human behavior as intrinsically linked with the environment.",176.50436401367188,1
"Loads of places have geographical hazards, if you are constantly paranoid, you 'll never get anywhere without a sense of adventure.",749.1218872070312,"Loads of places 've geographical hazards, if you are constantly paranoid, you 'll never get anywhere without a sense of adventure.",1206.1953125,1
"Busy-minded people, with their head-culture that touches all surfaces, have heard of Einstein.",1889.0474853515625,"Busy-minded people, with their head-culture that touch all surfaces, have heard of Einstein.",2028.92626953125,1
The report mentions best practice and standards in health care.,2029.25146484375,The report mention best practice and standards in health care.,2037.248046875,1
"Note that the No ""Out"" version requires us to pay the premium on Tuesday!",2359.796630859375,"Note that the No ""Out"" version require us to pay the premium on Tuesday!",2575.740478515625,1
This is a thought that sometimes crosses Jewish minds.,4212.97119140625,This is a thought that sometimes cross Jewish minds.,6871.81201171875,1
"It is not as precise as a pelham bit because it only uses one rein, though the modern ones have two or three slots on which to put the reins.",551.1967163085938,"It is not as precise as a pelham bit because it only uses one rein, though the modern ones 've two or three slots on which to put the reins.",975.7787475585938,1
"If Access does n't find a RefLibPaths key, it searches for the referenced file in the locations listed below in the following order:",214.75692749023438,"If Access does n't find a RefLibPaths key, it search for the referenced file in the locations listed below in the following order:",266.60882568359375,1
"All of these problems have solutions, at least in the short to medium run.",133.20758056640625,"All of these problems 've solutions, at least in the short to medium run.",709.5882568359375,1
"The teachers all have favourites, that Hermione Granger –",4418.416015625,"The teachers all 've favourites, that Hermione Granger –",35743.79296875,1
"It acts queerly on my nerves (through the feet, as it were), because I feel that a good part of this dust must be ground out of human bone.",273.062744140625,"It act queerly on my nerves (through the feet, as it were), because I feel that a good part of this dust must be ground out of human bone.",255.84954833984375,0
Suicide murders also have nothing to do with poverty and despair.,493.08599853515625,Suicide murders also 've nothing to do with poverty and despair.,2828.8193359375,1
"Many people at Enron already have this type of chair, but we rarely, if ever, have a surplus because they are so popular.",358.884765625,"Many people at Enron already 've this type of chair, but we rarely, if ever, have a surplus because they are so popular.",752.9879760742188,1
I guess those guns will be located enroute to Venezuela or found in storage there by one of the US 's local stooges and they then have a pretext to ramp the spin up a notch or two.,361.2050476074219,I guess those guns will be located enroute to Venezuela or found in storage there by one of the US 's local stooges and they then 've a pretext to ramp the spin up a notch or two.,359.475830078125,0
And the national judges frequently have difficulty in understanding and applying the concept of indirect discrimination.,220.61572265625,And the national judges frequently 've difficulty in understanding and applying the concept of indirect discrimination.,558.6133422851562,1
Pools The Mariner of the Seas and Liberty both had salt water pools - which most cruise ships have.,3345.85498046875,Pools The Mariner of the Seas and Liberty both had salt water pools - which most cruise ships 've.,4163.8447265625,1
China 's insatiable demand for energy is prompting fears of financial and diplomatic collisions around the globe as it seeks reliable supplies of oil from as far away as Brazil and Sudan.,587.248291015625,China 's insatiable demand for energy is prompting fears of financial and diplomatic collisions around the globe as it seek reliable supplies of oil from as far away as Brazil and Sudan.,638.5493774414062,1
"Firstly, it proposes the adoption of a regulation improving the transparency and authenticity of quality marks.",307.99896240234375,"Firstly, it propose the adoption of a regulation improving the transparency and authenticity of quality marks.",427.4129638671875,1
Mr. ARCHIBALD: People have different ways of starting the days in any office.,1082.4268798828125,Mr. ARCHIBALD: People 've different ways of starting the days in any office.,1834.57275390625,1
They have unbeatable price in town and deliver on time.,825.565185546875,They 've unbeatable price in town and deliver on time.,4731.8720703125,1
The cast members really have to have incredibly powerful voices to pull off a few of the most poignant numbers ( I think this could be your true calling).,317.9576110839844,The cast members really 've to have incredibly powerful voices to pull off a few of the most poignant numbers ( I think this could be your true calling).,477.8586120605469,1
The EU is an inspiring political structure that seeks to break the mold of the nineteenth-century nation-state.,73.04067993164062,The EU is an inspiring political structure that seek to break the mold of the nineteenth-century nation-state.,90.26367950439453,1
Sussexs have soft feathers.,100249.953125,Sussexs 've soft feathers.,418237.125,1
"It may also require establishing community childcare centers, so that women farmers have the option to spend more time farming.",706.4730834960938,"It may also require establishing community childcare centers, so that women farmers 've the option to spend more time farming.",1274.059326171875,1
These animals have the misfortune to produce a substance that is useful in the manufacture of perfume.,114.70711517333984,These animals 've the misfortune to produce a substance that is useful in the manufacture of perfume.,696.2236938476562,1
"Anyone else find it a little suspicious that there are not only 20 reviews for this dentist (a HUGE number compared to the others in the area), but that they all have the same unique grammar structure?",122.67866516113281,"Anyone else find it a little suspicious that there are not only 20 reviews for this dentist (a HUGE number compared to the others in the area), but that they all 've the same unique grammar structure?",167.86720275878906,1
Obviously the foreign offices have issues that may not apply in the US (although LA. is about as close as you can get to a third world country).,174.79873657226562,Obviously the foreign offices 've issues that may not apply in the US (although LA. is about as close as you can get to a third world country).,342.2902526855469,1
"There should be a Pixel Mapping function in the menu that will get rid of them, most sensors have a few dead and flipped pixels, some only show up on long exposures.",209.119140625,"There should be a Pixel Mapping function in the menu that will get rid of them, most sensors 've a few dead and flipped pixels, some only show up on long exposures.",344.2209777832031,1
"It is true, but unhelpful, to say that governments have only themselves to blame for having recklessly rushed into this wild ride.",243.93771362304688,"It is true, but unhelpful, to say that governments 've only themselves to blame for having recklessly rushed into this wild ride.",405.8210754394531,1
"I think I was happy, in the maddening determined way that children have of being happy, and it was that happiness that worked as a magnet on both of my parents.",259.9360656738281,"I think I was happy, in the maddening determined way that children 've of being happy, and it was that happiness that worked as a magnet on both of my parents.",408.4933166503906,1
"When the apparently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they have ulterior or hidden motives.",126.21195220947266,"When the apparently cognitively functional take actions that seem senseless and incompetent, it is a most certain sign that they 've ulterior or hidden motives.",200.34019470214844,1
"Their selection is random, so what they have on a given week might never be available again at the store.",334.6014404296875,"Their selection is random, so what they 've on a given week might never be available again at the store.",457.4329833984375,1
Developing countries have a lot to gain from attracting multinational firms.,405.731689453125,Developing countries 've a lot to gain from attracting multinational firms.,1763.6436767578125,1
"""Time is the best teacher, except for the fact that it kills off its best students""",864.7184448242188,"""Time is the best teacher, except for the fact that it kill off its best students""",1112.017578125,1
I rarely listen to the news or to what politicians or lawyers say because so many tell lies that none have credibility so what 's the point?,507.6235656738281,I rarely listen to the news or to what politicians or lawyers say because so many tell lies that none 've credibility so what 's the point?,619.2208862304688,1
8 - Number of members of the US Senate and House of Representatives who have a child serving in the military.,114.06367492675781,8 - Number of members of the US Senate and House of Representatives who 've a child serving in the military.,232.27227783203125,1
what airlines have business class service between boston and san francisco,1128.85791015625,what airlines 've business class service between boston and san francisco,9273.421875,1
"Users have full functionality and interactivity with components, including run-time and design-time capabilities.",156.40626525878906,"Users 've full functionality and interactivity with components, including run-time and design-time capabilities.",783.7623901367188,1
These theme parks have all types of facilities.,2049.38232421875,These theme parks 've all types of facilities.,11343.9521484375,1
